,stn,TC,sum,lat,lon
3516,GP17-OCE_02_33,"1.A.31.1.1,1.A.31.1.6",0.0,-57.0001,-78.9996
3517,GP17-OCE_02_35,"1.A.31.1.1,1.A.31.1.6",0.0,-54.3512,-76.5493
3518,GP17-OCE_02_37,"1.A.31.1.1,1.A.31.1.6",0.0,-53.4991,-75.751
3519,GP17-OCE_02_38,"1.A.31.1.1,1.A.31.1.6",0.0,-52.7019,-75.0972
3520,GP15_02_1,"1.A.31.1.2,1.A.31.1.5",2.056163742886757e-05,56.05909,-156.96154
3521,GP15_02_3,"1.A.31.1.2,1.A.31.1.5",0.0,55.08013,-155.72003
3522,GP15_02_4,"1.A.31.1.2,1.A.31.1.5",0.0,55.07994,-155.72033
3523,GP15_02_5,"1.A.31.1.2,1.A.31.1.5",0.0,53.68004,-153.79988
3524,GP15_02_6,"1.A.31.1.2,1.A.31.1.5",0.0,52.00014,-151.99978
3525,GP15_02_8,"1.A.31.1.2,1.A.31.1.5",0.0,47.00009,-151.99986
3526,GP15_02_9,"1.A.31.1.2,1.A.31.1.5",0.0,44.50019,-151.99984
3527,GP15_02_10,"1.A.31.1.2,1.A.31.1.5",0.0,41.99998,-151.99985
3528,GP15_02_12,"1.A.31.1.2,1.A.31.1.5",0.0,37.00007,-152.00017
3529,GP15_02_14,"1.A.31.1.2,1.A.31.1.5",0.0,32.00006,-151.99991
3530,GP15_02_15,"1.A.31.1.2,1.A.31.1.5",0.0,29.5003,-152.0005
3531,GP15_02_16,"1.A.31.1.2,1.A.31.1.5",0.0,26.99984,-152.00004
3532,GP15_02_18,"1.A.31.1.2,1.A.31.1.5",0.0,22.00015,-152.00005
3533,GP15_02_18-3,"1.A.31.1.2,1.A.31.1.5",0.0,19.68113,-154.51301
3534,GP15_02_19,"1.A.31.1.2,1.A.31.1.5",0.0,17.49998,-152.00007
3535,GP15_02_21,"1.A.31.1.2,1.A.31.1.5",0.0,11.00013,-152.00001
3536,GP15_02_23,"1.A.31.1.2,1.A.31.1.5",0.0,7.52686,-152.01638
3537,GP15_02_25,"1.A.31.1.2,1.A.31.1.5",0.0,5.01547,-152.0233
3538,GP15_02_27,"1.A.31.1.2,1.A.31.1.5",0.0,2.49982,-152.01363
3539,GP15_02_29,"1.A.31.1.2,1.A.31.1.5",0.0,0.0022,-152.01378
3540,GP15_02_31,"1.A.31.1.2,1.A.31.1.5",0.0,-2.50475,-152.00003
3541,GP15_02_33,"1.A.31.1.2,1.A.31.1.5",0.0,-4.99972,-152.00247
3542,GP15_02_35,"1.A.31.1.2,1.A.31.1.5",0.0,-10.49975,-151.99948
3543,GP15_02_37,"1.A.31.1.2,1.A.31.1.5",0.0,-14.9986,-151.99808
3544,GP15_02_39,"1.A.31.1.2,1.A.31.1.5",0.0,-19.99443,-152.09907
3545,GP17-OCE_02_1,"1.A.31.1.2,1.A.31.1.5",0.0,-19.9999,-152.0003
3546,GP17-OCE_02_3,"1.A.31.1.2,1.A.31.1.5",0.0,-24.9996,-151.25
3547,GP17-OCE_02_6,"1.A.31.1.2,1.A.31.1.5",0.0,-32.5,-150.0012
3548,GP17-OCE_02_8,"1.A.31.1.2,1.A.31.1.5",0.0,-37.5001,-149.2803
3549,GP17-OCE_02_10,"1.A.31.1.2,1.A.31.1.5",0.0,-42.5003,-148.4706
3550,GP17-OCE_02_12,"1.A.31.1.2,1.A.31.1.5",0.0,-47.5,-147.5199
3551,GP17-OCE_02_14,"1.A.31.1.2,1.A.31.1.5",0.0,-52.312,-146.4033
3552,GP17-OCE_02_16,"1.A.31.1.2,1.A.31.1.5",0.0,-54.9995,-145.6559
3553,GP17-OCE_02_18,"1.A.31.1.2,1.A.31.1.5",0.0,-56.1052,-145.3377
3554,GP17-OCE_02_20,"1.A.31.1.2,1.A.31.1.5",0.0,-57.6014,-144.8581
3555,GP17-OCE_02_22,"1.A.31.1.2,1.A.31.1.5",0.0,-59.9971,-143.9992
3556,GP17-OCE_02_25,"1.A.31.1.2,1.A.31.1.5",0.0,-66.9998,-134.9994
3557,GP17-OCE_02_27,"1.A.31.1.2,1.A.31.1.5",0.0,-67.0003,-115.0079
3558,GP17-OCE_02_29,"1.A.31.1.2,1.A.31.1.5",0.0,-66.9988,-100.001
3559,GP17-OCE_02_32,"1.A.31.1.2,1.A.31.1.5",0.0,-59.9984,-82.4956
3560,GP17-OCE_02_33,"1.A.31.1.2,1.A.31.1.5",0.0,-57.0001,-78.9996
3561,GP17-OCE_02_35,"1.A.31.1.2,1.A.31.1.5",0.0,-54.3512,-76.5493
3562,GP17-OCE_02_37,"1.A.31.1.2,1.A.31.1.5",2.23109145155444e-05,-53.4991,-75.751
3563,GP17-OCE_02_38,"1.A.31.1.2,1.A.31.1.5",2.05906157649875e-05,-52.7019,-75.0972
3564,GP15_02_1,1.A.33,0.0009422968031627258,56.05909,-156.96154
3565,GP15_02_3,1.A.33,0.0005531165529949014,55.08013,-155.72003
3566,GP15_02_4,1.A.33,0.0010098097325247127,55.07994,-155.72033
3567,GP15_02_5,1.A.33,0.0007018745347159954,53.68004,-153.79988
3568,GP15_02_6,1.A.33,0.0005259573382029234,52.00014,-151.99978
3569,GP15_02_8,1.A.33,0.0009103410114097209,47.00009,-151.99986
3570,GP15_02_9,1.A.33,0.0006103364865311044,44.50019,-151.99984
3571,GP15_02_10,1.A.33,0.0005376223350853778,41.99998,-151.99985
3572,GP15_02_12,1.A.33,0.0002679222219604752,37.00007,-152.00017
3573,GP15_02_14,1.A.33,0.0004141852511507811,32.00006,-151.99991
3574,GP15_02_15,1.A.33,0.0005682350929911841,29.5003,-152.0005
3575,GP15_02_16,1.A.33,0.000362983289810171,26.99984,-152.00004
3576,GP15_02_18,1.A.33,0.00046598036525640147,22.00015,-152.00005
3577,GP15_02_18-3,1.A.33,0.00022767651828273073,19.68113,-154.51301
3578,GP15_02_19,1.A.33,0.00024983265135011346,17.49998,-152.00007
3579,GP15_02_21,1.A.33,0.0002847869049248026,11.00013,-152.00001
3580,GP15_02_23,1.A.33,0.0003144997263533274,7.52686,-152.01638
3581,GP15_02_25,1.A.33,0.00029115022654036633,5.01547,-152.0233
3582,GP15_02_27,1.A.33,0.0003970213669506554,2.49982,-152.01363
3583,GP15_02_29,1.A.33,0.0010746616669508528,0.0022,-152.01378
3584,GP15_02_31,1.A.33,0.0007512780217157189,-2.50475,-152.00003
3585,GP15_02_33,1.A.33,0.0013833010223782312,-4.99972,-152.00247
3586,GP15_02_35,1.A.33,0.0018530996207086357,-10.49975,-151.99948
3587,GP15_02_37,1.A.33,0.0011202153825897068,-14.9986,-151.99808
3588,GP15_02_39,1.A.33,0.0013575560444190988,-19.99443,-152.09907
3589,GP17-OCE_02_1,1.A.33,0.0008450770898303903,-19.9999,-152.0003
3590,GP17-OCE_02_3,1.A.33,0.0007194389829035404,-24.9996,-151.25
3591,GP17-OCE_02_6,1.A.33,0.0008894451825625084,-32.5,-150.0012
3592,GP17-OCE_02_8,1.A.33,0.0011163913507288683,-37.5001,-149.2803
3593,GP17-OCE_02_10,1.A.33,0.0016212889584085455,-42.5003,-148.4706
3594,GP17-OCE_02_12,1.A.33,0.0017431836451807668,-47.5,-147.5199
3595,GP17-OCE_02_14,1.A.33,0.0018138901824771162,-52.312,-146.4033
3596,GP17-OCE_02_16,1.A.33,0.0017058994630370975,-54.9995,-145.6559
3597,GP17-OCE_02_18,1.A.33,0.002855031643933947,-56.1052,-145.3377
3598,GP17-OCE_02_20,1.A.33,0.0021554311826013474,-57.6014,-144.8581
3599,GP17-OCE_02_22,1.A.33,0.0033142962650255904,-59.9971,-143.9992
3600,GP17-OCE_02_25,1.A.33,0.003833173547925001,-66.9998,-134.9994
3601,GP17-OCE_02_27,1.A.33,0.0032043158636685795,-67.0003,-115.0079
3602,GP17-OCE_02_29,1.A.33,0.003093635236483246,-66.9988,-100.001
3603,GP17-OCE_02_32,1.A.33,0.00165405406806391,-59.9984,-82.4956
3604,GP17-OCE_02_33,1.A.33,0.0017439423837465515,-57.0001,-78.9996
3605,GP17-OCE_02_35,1.A.33,0.0020154274373893133,-54.3512,-76.5493
3606,GP17-OCE_02_37,1.A.33,0.0018285273018319587,-53.4991,-75.751
3607,GP17-OCE_02_38,1.A.33,0.0014206592710201548,-52.7019,-75.0972
3608,GP15_02_1,"1.A.33,1.A.33.1",0.0004977024142527891,56.05909,-156.96154
3609,GP15_02_3,"1.A.33,1.A.33.1",0.0003437022339122643,55.08013,-155.72003
3610,GP15_02_4,"1.A.33,1.A.33.1",0.0006678750401771006,55.07994,-155.72033
3611,GP15_02_5,"1.A.33,1.A.33.1",0.000360849773915912,53.68004,-153.79988
3612,GP15_02_6,"1.A.33,1.A.33.1",0.0002458810466299387,52.00014,-151.99978
3613,GP15_02_8,"1.A.33,1.A.33.1",0.0005283583176666438,47.00009,-151.99986
3614,GP15_02_9,"1.A.33,1.A.33.1",0.000244995265805288,44.50019,-151.99984
3615,GP15_02_10,"1.A.33,1.A.33.1",0.00020221058230086646,41.99998,-151.99985
3616,GP15_02_12,"1.A.33,1.A.33.1",0.00014220321415248002,37.00007,-152.00017
3617,GP15_02_14,"1.A.33,1.A.33.1",0.0001489380542240506,32.00006,-151.99991
3618,GP15_02_15,"1.A.33,1.A.33.1",0.0001409386262828173,29.5003,-152.0005
3619,GP15_02_16,"1.A.33,1.A.33.1",0.00017299223388913488,26.99984,-152.00004
3620,GP15_02_18,"1.A.33,1.A.33.1",0.00032414838030359397,22.00015,-152.00005
3621,GP15_02_18-3,"1.A.33,1.A.33.1",0.00014451346298584045,19.68113,-154.51301
3622,GP15_02_19,"1.A.33,1.A.33.1",9.776026988952436e-05,17.49998,-152.00007
3623,GP15_02_21,"1.A.33,1.A.33.1",0.00022804782613753964,11.00013,-152.00001
3624,GP15_02_23,"1.A.33,1.A.33.1",0.00020828468666532677,7.52686,-152.01638
3625,GP15_02_25,"1.A.33,1.A.33.1",0.00019725349343224996,5.01547,-152.0233
3626,GP15_02_27,"1.A.33,1.A.33.1",0.00021824396841793603,2.49982,-152.01363
3627,GP15_02_29,"1.A.33,1.A.33.1",0.00048707848108000293,0.0022,-152.01378
3628,GP15_02_31,"1.A.33,1.A.33.1",0.0001982735629452533,-2.50475,-152.00003
3629,GP15_02_33,"1.A.33,1.A.33.1",0.000235748595520141,-4.99972,-152.00247
3630,GP15_02_35,"1.A.33,1.A.33.1",0.000219103274015112,-10.49975,-151.99948
3631,GP15_02_37,"1.A.33,1.A.33.1",0.00011933090774296335,-14.9986,-151.99808
3632,GP15_02_39,"1.A.33,1.A.33.1",0.00018687894196850441,-19.99443,-152.09907
3633,GP17-OCE_02_1,"1.A.33,1.A.33.1",0.0005225763649764289,-19.9999,-152.0003
3634,GP17-OCE_02_3,"1.A.33,1.A.33.1",0.00024189712012962064,-24.9996,-151.25
3635,GP17-OCE_02_6,"1.A.33,1.A.33.1",0.0003032076944680654,-32.5,-150.0012
3636,GP17-OCE_02_8,"1.A.33,1.A.33.1",0.0006393192372016409,-37.5001,-149.2803
3637,GP17-OCE_02_10,"1.A.33,1.A.33.1",0.000886230369586638,-42.5003,-148.4706
3638,GP17-OCE_02_12,"1.A.33,1.A.33.1",0.001065701983770389,-47.5,-147.5199
3639,GP17-OCE_02_14,"1.A.33,1.A.33.1",0.0006109439805254341,-52.312,-146.4033
3640,GP17-OCE_02_16,"1.A.33,1.A.33.1",0.00044122967637383423,-54.9995,-145.6559
3641,GP17-OCE_02_18,"1.A.33,1.A.33.1",0.0018232744300278833,-56.1052,-145.3377
3642,GP17-OCE_02_20,"1.A.33,1.A.33.1",0.00100960758156008,-57.6014,-144.8581
3643,GP17-OCE_02_22,"1.A.33,1.A.33.1",0.0018329961642167777,-59.9971,-143.9992
3644,GP17-OCE_02_25,"1.A.33,1.A.33.1",0.0019439515684274448,-66.9998,-134.9994
3645,GP17-OCE_02_27,"1.A.33,1.A.33.1",0.002468109167196063,-67.0003,-115.0079
3646,GP17-OCE_02_29,"1.A.33,1.A.33.1",0.0014888047365345938,-66.9988,-100.001
3647,GP17-OCE_02_32,"1.A.33,1.A.33.1",0.0013170962502914653,-59.9984,-82.4956
3648,GP17-OCE_02_33,"1.A.33,1.A.33.1",0.0019805762387438185,-57.0001,-78.9996
3649,GP17-OCE_02_35,"1.A.33,1.A.33.1",0.0013441753875274914,-54.3512,-76.5493
3650,GP17-OCE_02_37,"1.A.33,1.A.33.1",0.001165016422205616,-53.4991,-75.751
3651,GP17-OCE_02_38,"1.A.33,1.A.33.1",0.0006982336902859193,-52.7019,-75.0972
3652,GP15_02_1,1.A.33.1,0.006790833649652748,56.05909,-156.96154
3653,GP15_02_3,1.A.33.1,0.005294715872595748,55.08013,-155.72003
3654,GP15_02_4,1.A.33.1,0.005621036445807633,55.07994,-155.72033
3655,GP15_02_5,1.A.33.1,0.0064660362824865685,53.68004,-153.79988
3656,GP15_02_6,1.A.33.1,0.005994238434670738,52.00014,-151.99978
3657,GP15_02_8,1.A.33.1,0.005636955550195499,47.00009,-151.99986
3658,GP15_02_9,1.A.33.1,0.005827648222380033,44.50019,-151.99984
3659,GP15_02_10,1.A.33.1,0.007534084715999083,41.99998,-151.99985
3660,GP15_02_12,1.A.33.1,0.008916723980582646,37.00007,-152.00017
3661,GP15_02_14,1.A.33.1,0.00691082858978056,32.00006,-151.99991
3662,GP15_02_15,1.A.33.1,0.007938607336778217,29.5003,-152.0005
3663,GP15_02_16,1.A.33.1,0.008286103375543568,26.99984,-152.00004
3664,GP15_02_18,1.A.33.1,0.009297872479337398,22.00015,-152.00005
3665,GP15_02_18-3,1.A.33.1,0.007495453284118446,19.68113,-154.51301
3666,GP15_02_19,1.A.33.1,0.00773868217589635,17.49998,-152.00007
3667,GP15_02_21,1.A.33.1,0.009238137331781578,11.00013,-152.00001
3668,GP15_02_23,1.A.33.1,0.007712297875481847,7.52686,-152.01638
3669,GP15_02_25,1.A.33.1,0.00865978080189217,5.01547,-152.0233
3670,GP15_02_27,1.A.33.1,0.011293865104143243,2.49982,-152.01363
3671,GP15_02_29,1.A.33.1,0.011879804312136581,0.0022,-152.01378
3672,GP15_02_31,1.A.33.1,0.01124920639378547,-2.50475,-152.00003
3673,GP15_02_33,1.A.33.1,0.01038642187273217,-4.99972,-152.00247
3674,GP15_02_35,1.A.33.1,0.012852616784007934,-10.49975,-151.99948
3675,GP15_02_37,1.A.33.1,0.011727437456460509,-14.9986,-151.99808
3676,GP15_02_39,1.A.33.1,0.010790206825158764,-19.99443,-152.09907
3677,GP17-OCE_02_1,1.A.33.1,0.00927159629626765,-19.9999,-152.0003
3678,GP17-OCE_02_3,1.A.33.1,0.008438156177924473,-24.9996,-151.25
3679,GP17-OCE_02_6,1.A.33.1,0.00732142627992634,-32.5,-150.0012
3680,GP17-OCE_02_8,1.A.33.1,0.006922707078711822,-37.5001,-149.2803
3681,GP17-OCE_02_10,1.A.33.1,0.008722686079840586,-42.5003,-148.4706
3682,GP17-OCE_02_12,1.A.33.1,0.008674377314696693,-47.5,-147.5199
3683,GP17-OCE_02_14,1.A.33.1,0.007520886693083478,-52.312,-146.4033
3684,GP17-OCE_02_16,1.A.33.1,0.007301924954135013,-54.9995,-145.6559
3685,GP17-OCE_02_18,1.A.33.1,0.012623989439296546,-56.1052,-145.3377
3686,GP17-OCE_02_20,1.A.33.1,0.010295111589552756,-57.6014,-144.8581
3687,GP17-OCE_02_22,1.A.33.1,0.010892103947404789,-59.9971,-143.9992
3688,GP17-OCE_02_25,1.A.33.1,0.013133790177058884,-66.9998,-134.9994
3689,GP17-OCE_02_27,1.A.33.1,0.011592328431389817,-67.0003,-115.0079
3690,GP17-OCE_02_29,1.A.33.1,0.009433371210167841,-66.9988,-100.001
3691,GP17-OCE_02_32,1.A.33.1,0.008092254825097263,-59.9984,-82.4956
3692,GP17-OCE_02_33,1.A.33.1,0.010305620353809981,-57.0001,-78.9996
3693,GP17-OCE_02_35,1.A.33.1,0.009556805213439374,-54.3512,-76.5493
3694,GP17-OCE_02_37,1.A.33.1,0.008902045656267099,-53.4991,-75.751
3695,GP17-OCE_02_38,1.A.33.1,0.008422899728388994,-52.7019,-75.0972
3696,GP15_02_1,"1.A.33.1,9.B.157.1",0.0005996308957485479,56.05909,-156.96154
3697,GP15_02_3,"1.A.33.1,9.B.157.1",0.0009546663808556984,55.08013,-155.72003
3698,GP15_02_4,"1.A.33.1,9.B.157.1",0.0005102696805726703,55.07994,-155.72033
3699,GP15_02_5,"1.A.33.1,9.B.157.1",0.0007773561537352775,53.68004,-153.79988
3700,GP15_02_6,"1.A.33.1,9.B.157.1",0.0007881430988873654,52.00014,-151.99978
3701,GP15_02_8,"1.A.33.1,9.B.157.1",0.0007313139557956343,47.00009,-151.99986
3702,GP15_02_9,"1.A.33.1,9.B.157.1",0.0008752818616068846,44.50019,-151.99984
3703,GP15_02_10,"1.A.33.1,9.B.157.1",0.001153696551099081,41.99998,-151.99985
3704,GP15_02_12,"1.A.33.1,9.B.157.1",0.0014737381153557385,37.00007,-152.00017
3705,GP15_02_14,"1.A.33.1,9.B.157.1",0.0015718726505113678,32.00006,-151.99991
3706,GP15_02_15,"1.A.33.1,9.B.157.1",0.001563664728261326,29.5003,-152.0005
3707,GP15_02_16,"1.A.33.1,9.B.157.1",0.001868331874378325,26.99984,-152.00004
3708,GP15_02_18,"1.A.33.1,9.B.157.1",0.00211991644876564,22.00015,-152.00005
3709,GP15_02_18-3,"1.A.33.1,9.B.157.1",0.0021168583597019246,19.68113,-154.51301
3710,GP15_02_19,"1.A.33.1,9.B.157.1",0.001961710552732291,17.49998,-152.00007
3711,GP15_02_21,"1.A.33.1,9.B.157.1",0.0021172078333478984,11.00013,-152.00001
3712,GP15_02_23,"1.A.33.1,9.B.157.1",0.0021339408029527438,7.52686,-152.01638
3713,GP15_02_25,"1.A.33.1,9.B.157.1",0.0019755577936941236,5.01547,-152.0233
3714,GP15_02_27,"1.A.33.1,9.B.157.1",0.0014390506647216817,2.49982,-152.01363
3715,GP15_02_29,"1.A.33.1,9.B.157.1",0.0012613375831692667,0.0022,-152.01378
3716,GP15_02_31,"1.A.33.1,9.B.157.1",0.0012649696226176845,-2.50475,-152.00003
3717,GP15_02_33,"1.A.33.1,9.B.157.1",0.0010790140715604946,-4.99972,-152.00247
3718,GP15_02_35,"1.A.33.1,9.B.157.1",0.0010458575683911656,-10.49975,-151.99948
3719,GP15_02_37,"1.A.33.1,9.B.157.1",0.0015973448330215917,-14.9986,-151.99808
3720,GP15_02_39,"1.A.33.1,9.B.157.1",0.0016116208406231273,-19.99443,-152.09907
3721,GP17-OCE_02_1,"1.A.33.1,9.B.157.1",0.002370850126170106,-19.9999,-152.0003
3722,GP17-OCE_02_3,"1.A.33.1,9.B.157.1",0.0025866026097790583,-24.9996,-151.25
3723,GP17-OCE_02_6,"1.A.33.1,9.B.157.1",0.0017119740724622714,-32.5,-150.0012
3724,GP17-OCE_02_8,"1.A.33.1,9.B.157.1",0.0013443186435988564,-37.5001,-149.2803
3725,GP17-OCE_02_10,"1.A.33.1,9.B.157.1",0.0013085577683881276,-42.5003,-148.4706
3726,GP17-OCE_02_12,"1.A.33.1,9.B.157.1",0.001335915320013665,-47.5,-147.5199
3727,GP17-OCE_02_14,"1.A.33.1,9.B.157.1",0.0011383221054994984,-52.312,-146.4033
3728,GP17-OCE_02_16,"1.A.33.1,9.B.157.1",0.0010513774303819335,-54.9995,-145.6559
3729,GP17-OCE_02_18,"1.A.33.1,9.B.157.1",0.001309648735110767,-56.1052,-145.3377
3730,GP17-OCE_02_20,"1.A.33.1,9.B.157.1",0.00123241002340671,-57.6014,-144.8581
3731,GP17-OCE_02_22,"1.A.33.1,9.B.157.1",0.0005697655228423767,-59.9971,-143.9992
3732,GP17-OCE_02_25,"1.A.33.1,9.B.157.1",0.0006680681389278647,-66.9998,-134.9994
3733,GP17-OCE_02_27,"1.A.33.1,9.B.157.1",0.0006950524849863643,-67.0003,-115.0079
3734,GP17-OCE_02_29,"1.A.33.1,9.B.157.1",0.0008524427516797192,-66.9988,-100.001
3735,GP17-OCE_02_32,"1.A.33.1,9.B.157.1",0.0008046325761523105,-59.9984,-82.4956
3736,GP17-OCE_02_33,"1.A.33.1,9.B.157.1",0.0010521824167438632,-57.0001,-78.9996
3737,GP17-OCE_02_35,"1.A.33.1,9.B.157.1",0.0008449536687615618,-54.3512,-76.5493
3738,GP17-OCE_02_37,"1.A.33.1,9.B.157.1",0.0010632027883318515,-53.4991,-75.751
3739,GP17-OCE_02_38,"1.A.33.1,9.B.157.1",0.0009942247732797709,-52.7019,-75.0972
3740,GP15_02_1,1.A.35.4,0.0,56.05909,-156.96154
3741,GP15_02_3,1.A.35.4,0.0,55.08013,-155.72003
3742,GP15_02_4,1.A.35.4,0.0,55.07994,-155.72033
3743,GP15_02_5,1.A.35.4,0.0,53.68004,-153.79988
3744,GP15_02_6,1.A.35.4,0.0,52.00014,-151.99978
3745,GP15_02_8,1.A.35.4,0.0,47.00009,-151.99986
3746,GP15_02_9,1.A.35.4,0.0,44.50019,-151.99984
3747,GP15_02_10,1.A.35.4,0.0,41.99998,-151.99985
3748,GP15_02_12,1.A.35.4,0.0,37.00007,-152.00017
3749,GP15_02_14,1.A.35.4,0.0,32.00006,-151.99991
3750,GP15_02_15,1.A.35.4,0.0,29.5003,-152.0005
3751,GP15_02_16,1.A.35.4,0.0,26.99984,-152.00004
3752,GP15_02_18,1.A.35.4,0.0,22.00015,-152.00005
3753,GP15_02_18-3,1.A.35.4,0.0,19.68113,-154.51301
3754,GP15_02_19,1.A.35.4,0.0,17.49998,-152.00007
3755,GP15_02_21,1.A.35.4,0.0,11.00013,-152.00001
3756,GP15_02_23,1.A.35.4,0.0,7.52686,-152.01638
3757,GP15_02_25,1.A.35.4,0.0,5.01547,-152.0233
3758,GP15_02_27,1.A.35.4,0.0,2.49982,-152.01363
3759,GP15_02_29,1.A.35.4,0.0,0.0022,-152.01378
3760,GP15_02_31,1.A.35.4,0.0,-2.50475,-152.00003
3761,GP15_02_33,1.A.35.4,0.0,-4.99972,-152.00247
3762,GP15_02_35,1.A.35.4,0.0,-10.49975,-151.99948
3763,GP15_02_37,1.A.35.4,0.0,-14.9986,-151.99808
3764,GP15_02_39,1.A.35.4,0.0,-19.99443,-152.09907
3765,GP17-OCE_02_1,1.A.35.4,0.0,-19.9999,-152.0003
3766,GP17-OCE_02_3,1.A.35.4,0.0,-24.9996,-151.25
3767,GP17-OCE_02_6,1.A.35.4,0.0,-32.5,-150.0012
3768,GP17-OCE_02_8,1.A.35.4,7.32865818483393e-06,-37.5001,-149.2803
3769,GP17-OCE_02_10,1.A.35.4,0.0,-42.5003,-148.4706
3770,GP17-OCE_02_12,1.A.35.4,0.0,-47.5,-147.5199
3771,GP17-OCE_02_14,1.A.35.4,0.0,-52.312,-146.4033
3772,GP17-OCE_02_16,1.A.35.4,0.0,-54.9995,-145.6559
3773,GP17-OCE_02_18,1.A.35.4,0.0,-56.1052,-145.3377
3774,GP17-OCE_02_20,1.A.35.4,0.0,-57.6014,-144.8581
3775,GP17-OCE_02_22,1.A.35.4,0.0,-59.9971,-143.9992
3776,GP17-OCE_02_25,1.A.35.4,0.0,-66.9998,-134.9994
3777,GP17-OCE_02_27,1.A.35.4,0.0,-67.0003,-115.0079
3778,GP17-OCE_02_29,1.A.35.4,0.0,-66.9988,-100.001
3779,GP17-OCE_02_32,1.A.35.4,0.0,-59.9984,-82.4956
3780,GP17-OCE_02_33,1.A.35.4,0.0,-57.0001,-78.9996
3781,GP17-OCE_02_35,1.A.35.4,7.75686504741335e-06,-54.3512,-76.5493
3782,GP17-OCE_02_37,1.A.35.4,0.0,-53.4991,-75.751
3783,GP17-OCE_02_38,1.A.35.4,8.95993321991091e-06,-52.7019,-75.0972
3784,GP15_02_1,1.A.35.5,0.0,56.05909,-156.96154
3785,GP15_02_3,1.A.35.5,0.0,55.08013,-155.72003
3786,GP15_02_4,1.A.35.5,0.0,55.07994,-155.72033
3787,GP15_02_5,1.A.35.5,0.0,53.68004,-153.79988
3788,GP15_02_6,1.A.35.5,0.0,52.00014,-151.99978
3789,GP15_02_8,1.A.35.5,0.0,47.00009,-151.99986
3790,GP15_02_9,1.A.35.5,0.0,44.50019,-151.99984
3791,GP15_02_10,1.A.35.5,0.0,41.99998,-151.99985
3792,GP15_02_12,1.A.35.5,0.0,37.00007,-152.00017
3793,GP15_02_14,1.A.35.5,0.0,32.00006,-151.99991
3794,GP15_02_15,1.A.35.5,0.0,29.5003,-152.0005
3795,GP15_02_16,1.A.35.5,0.0,26.99984,-152.00004
3796,GP15_02_18,1.A.35.5,0.0,22.00015,-152.00005
3797,GP15_02_18-3,1.A.35.5,0.0,19.68113,-154.51301
3798,GP15_02_19,1.A.35.5,0.0,17.49998,-152.00007
3799,GP15_02_21,1.A.35.5,0.0,11.00013,-152.00001
3800,GP15_02_23,1.A.35.5,0.0,7.52686,-152.01638
3801,GP15_02_25,1.A.35.5,0.0,5.01547,-152.0233
3802,GP15_02_27,1.A.35.5,0.0,2.49982,-152.01363
3803,GP15_02_29,1.A.35.5,0.0,0.0022,-152.01378
3804,GP15_02_31,1.A.35.5,0.0,-2.50475,-152.00003
3805,GP15_02_33,1.A.35.5,0.0,-4.99972,-152.00247
3806,GP15_02_35,1.A.35.5,0.0,-10.49975,-151.99948
3807,GP15_02_37,1.A.35.5,0.0,-14.9986,-151.99808
3808,GP15_02_39,1.A.35.5,0.0,-19.99443,-152.09907
3809,GP17-OCE_02_1,1.A.35.5,0.0,-19.9999,-152.0003
3810,GP17-OCE_02_3,1.A.35.5,0.0,-24.9996,-151.25
3811,GP17-OCE_02_6,1.A.35.5,0.0,-32.5,-150.0012
3812,GP17-OCE_02_8,1.A.35.5,0.0,-37.5001,-149.2803
3813,GP17-OCE_02_10,1.A.35.5,1.36873516477304e-05,-42.5003,-148.4706
3814,GP17-OCE_02_12,1.A.35.5,1.42327535724526e-05,-47.5,-147.5199
3815,GP17-OCE_02_14,1.A.35.5,0.0,-52.312,-146.4033
3816,GP17-OCE_02_16,1.A.35.5,0.0,-54.9995,-145.6559
3817,GP17-OCE_02_18,1.A.35.5,0.0,-56.1052,-145.3377
3818,GP17-OCE_02_20,1.A.35.5,0.0,-57.6014,-144.8581
3819,GP17-OCE_02_22,1.A.35.5,0.0,-59.9971,-143.9992
3820,GP17-OCE_02_25,1.A.35.5,6.35117322498669e-06,-66.9998,-134.9994
3821,GP17-OCE_02_27,1.A.35.5,0.0,-67.0003,-115.0079
3822,GP17-OCE_02_29,1.A.35.5,0.0,-66.9988,-100.001
3823,GP17-OCE_02_32,1.A.35.5,4.35841988296881e-06,-59.9984,-82.4956
3824,GP17-OCE_02_33,1.A.35.5,0.0,-57.0001,-78.9996
3825,GP17-OCE_02_35,1.A.35.5,4.42456025377516e-06,-54.3512,-76.5493
3826,GP17-OCE_02_37,1.A.35.5,2.51526841150853e-05,-53.4991,-75.751
3827,GP17-OCE_02_38,1.A.35.5,1.74099515411277e-05,-52.7019,-75.0972
3828,GP15_02_1,1.A.37.2,0.0,56.05909,-156.96154
3829,GP15_02_3,1.A.37.2,0.0,55.08013,-155.72003
3830,GP15_02_4,1.A.37.2,0.0,55.07994,-155.72033
3831,GP15_02_5,1.A.37.2,0.0,53.68004,-153.79988
3832,GP15_02_6,1.A.37.2,0.0,52.00014,-151.99978
3833,GP15_02_8,1.A.37.2,0.0,47.00009,-151.99986
3834,GP15_02_9,1.A.37.2,0.0,44.50019,-151.99984
3835,GP15_02_10,1.A.37.2,0.0,41.99998,-151.99985
3836,GP15_02_12,1.A.37.2,0.0,37.00007,-152.00017
3837,GP15_02_14,1.A.37.2,1.2573627414539e-05,32.00006,-151.99991
