,stn,TC,sum,lat,lon
12237,GP15_3_23,2.A.80.1,0.0001240876908108657,7.52686,-152.01638
12238,GP15_3_25,2.A.80.1,1.723239139343682e-05,5.01547,-152.333
12239,GP15_3_27,2.A.80.1,0.0,2.49982,-152.01363
12240,GP15_3_29,2.A.80.1,0.0,0.032,-152.01378
12241,GP15_3_31,2.A.80.1,0.0,-2.50475,-152.00003
12242,GP15_3_33,2.A.80.1,0.0001322641138363605,-4.99972,-152.0347
12243,GP15_3_35,2.A.80.1,0.00011216570394003117,-10.49975,-151.99948
12244,GP15_3_37,2.A.80.1,0.0001845347590625302,-14.9986,-151.99808
12245,GP15_3_39,2.A.80.1,0.00036584219393154526,-19.99443,-152.09907
12246,GP17-OCE_3_1,2.A.80.1,0.0006035479611930373,-19.9999,-152.0003
12247,GP17-OCE_3_3,2.A.80.1,0.0003411533334720106,-24.9996,-151.25
12248,GP17-OCE_3_6,2.A.80.1,0.00040507637332274824,-32.5,-150.0012
12249,GP17-OCE_3_8,2.A.80.1,2.843232085813057e-05,-37.5001,-149.2803
12250,GP17-OCE_3_10,2.A.80.1,0.00017771759777765724,-42.5003,-148.4706
12251,GP17-OCE_3_12,2.A.80.1,3.113118146454656e-05,-47.5,-147.5199
12252,GP17-OCE_3_14,2.A.80.1,7.863664981127825e-06,-52.312,-146.4033
12253,GP17-OCE_3_16,2.A.80.1,0.00033099463838529475,-54.9995,-145.6559
12254,GP17-OCE_3_18,2.A.80.1,6.781035138210921e-06,-56.1052,-145.3377
12255,GP17-OCE_3_20,2.A.80.1,2.7612745032210722e-05,-57.6014,-144.8581
12256,GP17-OCE_3_22,2.A.80.1,0.0,-59.9971,-143.9992
12257,GP17-OCE_3_25,2.A.80.1,6.400819571391226e-06,-66.9998,-134.9994
12258,GP17-OCE_3_27,2.A.80.1,6.6748424365067275e-06,-67.0003,-115.0079
12259,GP17-OCE_3_32,2.A.80.1,0.00047139149339550033,-59.9984,-82.4956
12260,GP17-OCE_3_33,2.A.80.1,0.000660689760218551,-57.0001,-78.9996
12261,GP17-OCE_3_35,2.A.80.1,0.0004617494222457411,-54.3512,-76.5493
12262,GP17-OCE_3_37,2.A.80.1,0.0,-53.4991,-75.751
12263,GP17-OCE_3_38,2.A.80.1,9.255246997234943e-06,-52.7019,-75.0972
12264,GP15_3_3,2.A.9,0.0,55.08013,-155.72003
12265,GP15_3_4,2.A.9,9.357595280945653e-06,55.07994,-155.72033
12266,GP15_3_5,2.A.9,0.0,53.68004,-153.79988
12267,GP15_3_6,2.A.9,0.0,52.00014,-151.99978
12268,GP15_3_8,2.A.9,9.670701795368349e-06,47.00009,-151.99986
12269,GP15_3_9,2.A.9,0.0,44.50019,-151.99984
12270,GP15_3_10,2.A.9,0.0,41.99998,-151.99985
12271,GP15_3_12,2.A.9,0.0,37.00007,-152.00017
12272,GP15_3_14,2.A.9,0.0,32.00006,-151.99991
12273,GP15_3_15,2.A.9,6.500426611428953e-05,29.5003,-152.0005
12274,GP15_3_16,2.A.9,8.868519912622194e-05,26.99984,-152.00004
12275,GP15_3_18,2.A.9,0.0,22.00015,-152.00005
12276,GP15_3_18-3,2.A.9,0.0,19.68113,-154.51301
12277,GP15_3_19,2.A.9,0.0,17.49998,-152.00007
12278,GP15_3_21,2.A.9,0.0,11.00013,-152.00001
12279,GP15_3_23,2.A.9,5.177607771931385e-05,7.52686,-152.01638
12280,GP15_3_25,2.A.9,4.216436192011136e-05,5.01547,-152.333
12281,GP15_3_27,2.A.9,0.0,2.49982,-152.01363
12282,GP15_3_29,2.A.9,0.0,0.032,-152.01378
12283,GP15_3_31,2.A.9,0.0,-2.50475,-152.00003
12284,GP15_3_33,2.A.9,0.0,-4.99972,-152.0347
12285,GP15_3_35,2.A.9,0.0,-10.49975,-151.99948
12286,GP15_3_37,2.A.9,0.0,-14.9986,-151.99808
12287,GP15_3_39,2.A.9,0.0,-19.99443,-152.09907
12288,GP17-OCE_3_1,2.A.9,1.275923228625915e-05,-19.9999,-152.0003
12289,GP17-OCE_3_3,2.A.9,1.0083825584894427e-05,-24.9996,-151.25
12290,GP17-OCE_3_6,2.A.9,0.0,-32.5,-150.0012
12291,GP17-OCE_3_8,2.A.9,0.0,-37.5001,-149.2803
12292,GP17-OCE_3_10,2.A.9,0.0,-42.5003,-148.4706
12293,GP17-OCE_3_12,2.A.9,2.6543929471822855e-05,-47.5,-147.5199
12294,GP17-OCE_3_14,2.A.9,8.488591999495599e-06,-52.312,-146.4033
12295,GP17-OCE_3_16,2.A.9,0.0,-54.9995,-145.6559
12296,GP17-OCE_3_18,2.A.9,2.062235377800472e-05,-56.1052,-145.3377
12297,GP17-OCE_3_20,2.A.9,7.025451636243836e-06,-57.6014,-144.8581
12298,GP17-OCE_3_22,2.A.9,8.270589276173779e-05,-59.9971,-143.9992
12299,GP17-OCE_3_25,2.A.9,7.487097730192147e-05,-66.9998,-134.9994
12300,GP17-OCE_3_27,2.A.9,2.568462637057644e-05,-67.0003,-115.0079
12301,GP17-OCE_3_32,2.A.9,6.568009757539534e-05,-59.9984,-82.4956
12302,GP17-OCE_3_33,2.A.9,3.341379821163306e-05,-57.0001,-78.9996
12303,GP17-OCE_3_35,2.A.9,0.0,-54.3512,-76.5493
12304,GP17-OCE_3_37,2.A.9,5.8484553837799106e-05,-53.4991,-75.751
12305,GP17-OCE_3_38,2.A.9,3.0172105210985915e-05,-52.7019,-75.0972
12306,GP15_3_3,2.A.92.1,0.0,55.08013,-155.72003
12307,GP15_3_4,2.A.92.1,9.001897214710875e-06,55.07994,-155.72033
12308,GP15_3_5,2.A.92.1,3.1467381922484824e-05,53.68004,-153.79988
12309,GP15_3_6,2.A.92.1,9.982728300817438e-06,52.00014,-151.99978
12310,GP15_3_8,2.A.92.1,0.0,47.00009,-151.99986
12311,GP15_3_9,2.A.92.1,2.151695621741424e-05,44.50019,-151.99984
12312,GP15_3_10,2.A.92.1,0.0,41.99998,-151.99985
12313,GP15_3_12,2.A.92.1,0.0,37.00007,-152.00017
12314,GP15_3_14,2.A.92.1,0.0,32.00006,-151.99991
12315,GP15_3_15,2.A.92.1,0.0,29.5003,-152.0005
12316,GP15_3_16,2.A.92.1,0.0,26.99984,-152.00004
12317,GP15_3_18,2.A.92.1,0.0,22.00015,-152.00005
12318,GP15_3_18-3,2.A.92.1,0.0,19.68113,-154.51301
12319,GP15_3_19,2.A.92.1,0.0,17.49998,-152.00007
12320,GP15_3_21,2.A.92.1,0.0,11.00013,-152.00001
12321,GP15_3_23,2.A.92.1,0.0,7.52686,-152.01638
12322,GP15_3_25,2.A.92.1,0.0,5.01547,-152.333
12323,GP15_3_27,2.A.92.1,1.2881539059070418e-05,2.49982,-152.01363
12324,GP15_3_29,2.A.92.1,0.0,0.032,-152.01378
12325,GP15_3_31,2.A.92.1,1.3421877603533338e-05,-2.50475,-152.00003
12326,GP15_3_33,2.A.92.1,2.462965095059452e-05,-4.99972,-152.0347
12327,GP15_3_35,2.A.92.1,2.4036811661005288e-05,-10.49975,-151.99948
12328,GP15_3_37,2.A.92.1,0.0,-14.9986,-151.99808
12329,GP15_3_39,2.A.92.1,0.0,-19.99443,-152.09907
12330,GP17-OCE_3_1,2.A.92.1,0.0,-19.9999,-152.0003
12331,GP17-OCE_3_3,2.A.92.1,0.0,-24.9996,-151.25
12332,GP17-OCE_3_6,2.A.92.1,0.0,-32.5,-150.0012
12333,GP17-OCE_3_8,2.A.92.1,1.418323589376445e-05,-37.5001,-149.2803
12334,GP17-OCE_3_10,2.A.92.1,1.344242045189246e-05,-42.5003,-148.4706
12335,GP17-OCE_3_12,2.A.92.1,3.502395940614857e-05,-47.5,-147.5199
12336,GP17-OCE_3_14,2.A.92.1,7.495774221776815e-06,-52.312,-146.4033
12337,GP17-OCE_3_16,2.A.92.1,0.0,-54.9995,-145.6559
12338,GP17-OCE_3_18,2.A.92.1,0.0,-56.1052,-145.3377
12339,GP17-OCE_3_20,2.A.92.1,0.0,-57.6014,-144.8581
12340,GP17-OCE_3_22,2.A.92.1,0.0,-59.9971,-143.9992
12341,GP17-OCE_3_25,2.A.92.1,0.0,-66.9998,-134.9994
12342,GP17-OCE_3_27,2.A.92.1,6.463362280102553e-05,-67.0003,-115.0079
12343,GP17-OCE_3_32,2.A.92.1,0.0,-59.9984,-82.4956
12344,GP17-OCE_3_33,2.A.92.1,0.0,-57.0001,-78.9996
12345,GP17-OCE_3_35,2.A.92.1,0.0,-54.3512,-76.5493
12346,GP17-OCE_3_37,2.A.92.1,0.0,-53.4991,-75.751
12347,GP17-OCE_3_38,2.A.92.1,0.0,-52.7019,-75.0972
12348,GP15_3_3,"2.A.92.1,2.A.92.1.1",6.008196752833129e-06,55.08013,-155.72003
12349,GP15_3_4,"2.A.92.1,2.A.92.1.1",1.065276417796235e-05,55.07994,-155.72033
12350,GP15_3_5,"2.A.92.1,2.A.92.1.1",9.960352743417613e-06,53.68004,-153.79988
12351,GP15_3_6,"2.A.92.1,2.A.92.1.1",3.0213213087429768e-05,52.00014,-151.99978
12352,GP15_3_8,"2.A.92.1,2.A.92.1.1",1.1073065744812716e-05,47.00009,-151.99986
12353,GP15_3_9,"2.A.92.1,2.A.92.1.1",1.988083045729256e-05,44.50019,-151.99984
12354,GP15_3_10,"2.A.92.1,2.A.92.1.1",0.0,41.99998,-151.99985
12355,GP15_3_12,"2.A.92.1,2.A.92.1.1",0.0,37.00007,-152.00017
12356,GP15_3_14,"2.A.92.1,2.A.92.1.1",0.0,32.00006,-151.99991
12357,GP15_3_15,"2.A.92.1,2.A.92.1.1",0.0,29.5003,-152.0005
12358,GP15_3_16,"2.A.92.1,2.A.92.1.1",0.0,26.99984,-152.00004
12359,GP15_3_18,"2.A.92.1,2.A.92.1.1",0.0,22.00015,-152.00005
12360,GP15_3_18-3,"2.A.92.1,2.A.92.1.1",0.0,19.68113,-154.51301
12361,GP15_3_19,"2.A.92.1,2.A.92.1.1",0.0,17.49998,-152.00007
12362,GP15_3_21,"2.A.92.1,2.A.92.1.1",0.0,11.00013,-152.00001
12363,GP15_3_23,"2.A.92.1,2.A.92.1.1",0.0,7.52686,-152.01638
12364,GP15_3_25,"2.A.92.1,2.A.92.1.1",0.0,5.01547,-152.333
12365,GP15_3_27,"2.A.92.1,2.A.92.1.1",0.0,2.49982,-152.01363
12366,GP15_3_29,"2.A.92.1,2.A.92.1.1",0.0,0.032,-152.01378
12367,GP15_3_31,"2.A.92.1,2.A.92.1.1",0.0,-2.50475,-152.00003
12368,GP15_3_33,"2.A.92.1,2.A.92.1.1",0.0,-4.99972,-152.0347
12369,GP15_3_35,"2.A.92.1,2.A.92.1.1",0.0,-10.49975,-151.99948
12370,GP15_3_37,"2.A.92.1,2.A.92.1.1",0.0,-14.9986,-151.99808
12371,GP15_3_39,"2.A.92.1,2.A.92.1.1",0.0,-19.99443,-152.09907
12372,GP17-OCE_3_1,"2.A.92.1,2.A.92.1.1",0.0,-19.9999,-152.0003
12373,GP17-OCE_3_3,"2.A.92.1,2.A.92.1.1",0.0,-24.9996,-151.25
12374,GP17-OCE_3_6,"2.A.92.1,2.A.92.1.1",0.0,-32.5,-150.0012
12375,GP17-OCE_3_8,"2.A.92.1,2.A.92.1.1",4.525704900574412e-06,-37.5001,-149.2803
12376,GP17-OCE_3_10,"2.A.92.1,2.A.92.1.1",1.3563523338846446e-05,-42.5003,-148.4706
12377,GP17-OCE_3_12,"2.A.92.1,2.A.92.1.1",2.1852492860076102e-05,-47.5,-147.5199
12378,GP17-OCE_3_14,"2.A.92.1,2.A.92.1.1",6.0793652754100256e-05,-52.312,-146.4033
12379,GP17-OCE_3_16,"2.A.92.1,2.A.92.1.1",0.00012322419374436046,-54.9995,-145.6559
12380,GP17-OCE_3_18,"2.A.92.1,2.A.92.1.1",3.5366909237395e-05,-56.1052,-145.3377
12381,GP17-OCE_3_20,"2.A.92.1,2.A.92.1.1",2.307408081254577e-05,-57.6014,-144.8581
12382,GP17-OCE_3_22,"2.A.92.1,2.A.92.1.1",6.24546274824374e-06,-59.9971,-143.9992
12383,GP17-OCE_3_25,"2.A.92.1,2.A.92.1.1",3.979070889673336e-05,-66.9998,-134.9994
12384,GP17-OCE_3_27,"2.A.92.1,2.A.92.1.1",6.666752610056707e-05,-67.0003,-115.0079
12385,GP17-OCE_3_32,"2.A.92.1,2.A.92.1.1",5.316596024727443e-05,-59.9984,-82.4956
12386,GP17-OCE_3_33,"2.A.92.1,2.A.92.1.1",4.6519214668304704e-05,-57.0001,-78.9996
12387,GP17-OCE_3_35,"2.A.92.1,2.A.92.1.1",3.353767164206235e-05,-54.3512,-76.5493
12388,GP17-OCE_3_37,"2.A.92.1,2.A.92.1.1",1.968160987851741e-05,-53.4991,-75.751
12389,GP17-OCE_3_38,"2.A.92.1,2.A.92.1.1",0.0,-52.7019,-75.0972
12390,GP15_3_3,2.A.92.1.1,0.0,55.08013,-155.72003
12391,GP15_3_4,2.A.92.1.1,0.0,55.07994,-155.72033
12392,GP15_3_5,2.A.92.1.1,0.0,53.68004,-153.79988
12393,GP15_3_6,2.A.92.1.1,0.0,52.00014,-151.99978
12394,GP15_3_8,2.A.92.1.1,0.0,47.00009,-151.99986
12395,GP15_3_9,2.A.92.1.1,0.0,44.50019,-151.99984
12396,GP15_3_10,2.A.92.1.1,0.0,41.99998,-151.99985
12397,GP15_3_12,2.A.92.1.1,0.0,37.00007,-152.00017
12398,GP15_3_14,2.A.92.1.1,0.0,32.00006,-151.99991
12399,GP15_3_15,2.A.92.1.1,7.051849423491443e-06,29.5003,-152.0005
12400,GP15_3_16,2.A.92.1.1,0.0,26.99984,-152.00004
12401,GP15_3_18,2.A.92.1.1,8.638895413450963e-06,22.00015,-152.00005
12402,GP15_3_18-3,2.A.92.1.1,7.915747107457693e-06,19.68113,-154.51301
12403,GP15_3_19,2.A.92.1.1,0.0,17.49998,-152.00007
12404,GP15_3_21,2.A.92.1.1,0.0,11.00013,-152.00001
12405,GP15_3_23,2.A.92.1.1,0.0,7.52686,-152.01638
12406,GP15_3_25,2.A.92.1.1,0.0,5.01547,-152.333
12407,GP15_3_27,2.A.92.1.1,0.0,2.49982,-152.01363
12408,GP15_3_29,2.A.92.1.1,0.0,0.032,-152.01378
12409,GP15_3_31,2.A.92.1.1,0.0,-2.50475,-152.00003
12410,GP15_3_33,2.A.92.1.1,0.0,-4.99972,-152.0347
12411,GP15_3_35,2.A.92.1.1,0.0,-10.49975,-151.99948
12412,GP15_3_37,2.A.92.1.1,0.0,-14.9986,-151.99808
12413,GP15_3_39,2.A.92.1.1,0.0,-19.99443,-152.09907
12414,GP17-OCE_3_1,2.A.92.1.1,0.0,-19.9999,-152.0003
12415,GP17-OCE_3_3,2.A.92.1.1,0.0,-24.9996,-151.25
12416,GP17-OCE_3_6,2.A.92.1.1,0.0,-32.5,-150.0012
12417,GP17-OCE_3_8,2.A.92.1.1,0.0,-37.5001,-149.2803
12418,GP17-OCE_3_10,2.A.92.1.1,0.0,-42.5003,-148.4706
12419,GP17-OCE_3_12,2.A.92.1.1,0.00010460842485026026,-47.5,-147.5199
12420,GP17-OCE_3_14,2.A.92.1.1,0.0,-52.312,-146.4033
12421,GP17-OCE_3_16,2.A.92.1.1,0.0,-54.9995,-145.6559
12422,GP17-OCE_3_18,2.A.92.1.1,3.4729436619023663e-05,-56.1052,-145.3377
12423,GP17-OCE_3_20,2.A.92.1.1,2.0457532743881013e-05,-57.6014,-144.8581
12424,GP17-OCE_3_22,2.A.92.1.1,2.284609689253928e-05,-59.9971,-143.9992
12425,GP17-OCE_3_25,2.A.92.1.1,0.0,-66.9998,-134.9994
12426,GP17-OCE_3_27,2.A.92.1.1,3.382381296841233e-05,-67.0003,-115.0079
12427,GP17-OCE_3_32,2.A.92.1.1,0.0,-59.9984,-82.4956
12428,GP17-OCE_3_33,2.A.92.1.1,0.0,-57.0001,-78.9996
12429,GP17-OCE_3_35,2.A.92.1.1,0.0,-54.3512,-76.5493
12430,GP17-OCE_3_37,2.A.92.1.1,0.0,-53.4991,-75.751
12431,GP17-OCE_3_38,2.A.92.1.1,0.0,-52.7019,-75.0972
12432,GP15_3_3,2.A.93.1,0.0,55.08013,-155.72003
12433,GP15_3_4,2.A.93.1,0.0,55.07994,-155.72033
12434,GP15_3_5,2.A.93.1,0.0,53.68004,-153.79988
12435,GP15_3_6,2.A.93.1,0.0,52.00014,-151.99978
12436,GP15_3_8,2.A.93.1,0.0,47.00009,-151.99986
12437,GP15_3_9,2.A.93.1,2.1268205278484597e-05,44.50019,-151.99984
12438,GP15_3_10,2.A.93.1,2.4088410206327097e-05,41.99998,-151.99985
12439,GP15_3_12,2.A.93.1,0.0,37.00007,-152.00017
12440,GP15_3_14,2.A.93.1,0.0,32.00006,-151.99991
12441,GP15_3_15,2.A.93.1,0.0,29.5003,-152.0005
12442,GP15_3_16,2.A.93.1,0.0,26.99984,-152.00004
12443,GP15_3_18,2.A.93.1,0.0,22.00015,-152.00005
12444,GP15_3_18-3,2.A.93.1,0.0,19.68113,-154.51301
12445,GP15_3_19,2.A.93.1,0.0,17.49998,-152.00007
12446,GP15_3_21,2.A.93.1,0.0,11.00013,-152.00001
12447,GP15_3_23,2.A.93.1,0.0,7.52686,-152.01638
12448,GP15_3_25,2.A.93.1,0.0,5.01547,-152.333
12449,GP15_3_27,2.A.93.1,0.0,2.49982,-152.01363
12450,GP15_3_29,2.A.93.1,0.0,0.032,-152.01378
12451,GP15_3_31,2.A.93.1,0.0,-2.50475,-152.00003
12452,GP15_3_33,2.A.93.1,0.0,-4.99972,-152.0347
12453,GP15_3_35,2.A.93.1,0.0,-10.49975,-151.99948
12454,GP15_3_37,2.A.93.1,0.0,-14.9986,-151.99808
12455,GP15_3_39,2.A.93.1,0.0,-19.99443,-152.09907
12456,GP17-OCE_3_1,2.A.93.1,0.0,-19.9999,-152.0003
12457,GP17-OCE_3_3,2.A.93.1,0.0,-24.9996,-151.25
12458,GP17-OCE_3_6,2.A.93.1,0.0,-32.5,-150.0012
12459,GP17-OCE_3_8,2.A.93.1,0.0,-37.5001,-149.2803
12460,GP17-OCE_3_10,2.A.93.1,0.0,-42.5003,-148.4706
12461,GP17-OCE_3_12,2.A.93.1,0.0,-47.5,-147.5199
12462,GP17-OCE_3_14,2.A.93.1,0.0,-52.312,-146.4033
12463,GP17-OCE_3_16,2.A.93.1,0.0,-54.9995,-145.6559
12464,GP17-OCE_3_18,2.A.93.1,0.0,-56.1052,-145.3377
12465,GP17-OCE_3_20,2.A.93.1,0.0,-57.6014,-144.8581
12466,GP17-OCE_3_22,2.A.93.1,0.0,-59.9971,-143.9992
12467,GP17-OCE_3_25,2.A.93.1,0.0,-66.9998,-134.9994
12468,GP17-OCE_3_27,2.A.93.1,0.0,-67.0003,-115.0079
12469,GP17-OCE_3_32,2.A.93.1,0.0,-59.9984,-82.4956
12470,GP17-OCE_3_33,2.A.93.1,0.0,-57.0001,-78.9996
12471,GP17-OCE_3_35,2.A.93.1,0.0,-54.3512,-76.5493
12472,GP17-OCE_3_37,2.A.93.1,0.0,-53.4991,-75.751
12473,GP17-OCE_3_38,2.A.93.1,0.0,-52.7019,-75.0972
12474,GP15_3_3,2.A.97.1,0.0,55.08013,-155.72003
12475,GP15_3_4,2.A.97.1,0.0,55.07994,-155.72033
12476,GP15_3_5,2.A.97.1,0.0,53.68004,-153.79988
12477,GP15_3_6,2.A.97.1,0.0,52.00014,-151.99978
12478,GP15_3_8,2.A.97.1,0.0,47.00009,-151.99986
12479,GP15_3_9,2.A.97.1,0.0,44.50019,-151.99984
12480,GP15_3_10,2.A.97.1,0.0,41.99998,-151.99985
12481,GP15_3_12,2.A.97.1,0.0,37.00007,-152.00017
12482,GP15_3_14,2.A.97.1,0.0,32.00006,-151.99991
12483,GP15_3_15,2.A.97.1,0.0,29.5003,-152.0005
12484,GP15_3_16,2.A.97.1,0.0,26.99984,-152.00004
12485,GP15_3_18,2.A.97.1,0.0,22.00015,-152.00005
12486,GP15_3_18-3,2.A.97.1,0.0,19.68113,-154.51301
12487,GP15_3_19,2.A.97.1,0.0,17.49998,-152.00007
12488,GP15_3_21,2.A.97.1,0.0,11.00013,-152.00001
12489,GP15_3_23,2.A.97.1,0.0,7.52686,-152.01638
12490,GP15_3_25,2.A.97.1,0.0,5.01547,-152.333
12491,GP15_3_27,2.A.97.1,0.0,2.49982,-152.01363
12492,GP15_3_29,2.A.97.1,0.0,0.032,-152.01378
12493,GP15_3_31,2.A.97.1,0.0,-2.50475,-152.00003
12494,GP15_3_33,2.A.97.1,0.0,-4.99972,-152.0347
12495,GP15_3_35,2.A.97.1,0.0,-10.49975,-151.99948
12496,GP15_3_37,2.A.97.1,0.0,-14.9986,-151.99808
12497,GP15_3_39,2.A.97.1,0.0,-19.99443,-152.09907
12498,GP17-OCE_3_1,2.A.97.1,0.0,-19.9999,-152.0003
12499,GP17-OCE_3_3,2.A.97.1,0.0,-24.9996,-151.25
12500,GP17-OCE_3_6,2.A.97.1,0.0,-32.5,-150.0012
12501,GP17-OCE_3_8,2.A.97.1,0.0,-37.5001,-149.2803
12502,GP17-OCE_3_10,2.A.97.1,0.0,-42.5003,-148.4706
12503,GP17-OCE_3_12,2.A.97.1,0.0,-47.5,-147.5199
12504,GP17-OCE_3_14,2.A.97.1,0.0,-52.312,-146.4033
12505,GP17-OCE_3_16,2.A.97.1,0.0,-54.9995,-145.6559
12506,GP17-OCE_3_18,2.A.97.1,0.0,-56.1052,-145.3377
12507,GP17-OCE_3_20,2.A.97.1,2.986614084394127e-06,-57.6014,-144.8581
12508,GP17-OCE_3_22,2.A.97.1,1.7918851405468927e-05,-59.9971,-143.9992
12509,GP17-OCE_3_25,2.A.97.1,3.156833858205052e-06,-66.9998,-134.9994
12510,GP17-OCE_3_27,2.A.97.1,0.0,-67.0003,-115.0079
12511,GP17-OCE_3_32,2.A.97.1,0.0,-59.9984,-82.4956
12512,GP17-OCE_3_33,2.A.97.1,0.0,-57.0001,-78.9996
12513,GP17-OCE_3_35,2.A.97.1,0.0,-54.3512,-76.5493
12514,GP17-OCE_3_37,2.A.97.1,0.0,-53.4991,-75.751
12515,GP17-OCE_3_38,2.A.97.1,0.0,-52.7019,-75.0972
12516,GP15_3_3,2.C.1.1,0.0,55.08013,-155.72003
12517,GP15_3_4,2.C.1.1,0.0,55.07994,-155.72033
12518,GP15_3_5,2.C.1.1,1.503524139790981e-05,53.68004,-153.79988
12519,GP15_3_6,2.C.1.1,0.0,52.00014,-151.99978
12520,GP15_3_8,2.C.1.1,0.0,47.00009,-151.99986
12521,GP15_3_9,2.C.1.1,2.967257671917609e-05,44.50019,-151.99984
12522,GP15_3_10,2.C.1.1,1.98442617414028e-05,41.99998,-151.99985
12523,GP15_3_12,2.C.1.1,0.0,37.00007,-152.00017
12524,GP15_3_14,2.C.1.1,3.725926107570247e-05,32.00006,-151.99991
12525,GP15_3_15,2.C.1.1,0.0,29.5003,-152.0005
12526,GP15_3_16,2.C.1.1,0.0,26.99984,-152.00004
12527,GP15_3_18,2.C.1.1,0.0,22.00015,-152.00005
12528,GP15_3_18-3,2.C.1.1,0.0,19.68113,-154.51301
12529,GP15_3_19,2.C.1.1,0.0,17.49998,-152.00007
12530,GP15_3_21,2.C.1.1,0.0,11.00013,-152.00001
12531,GP15_3_23,2.C.1.1,0.00011184795066662738,7.52686,-152.01638
12532,GP15_3_25,2.C.1.1,2.373323365563155e-05,5.01547,-152.333
12533,GP15_3_27,2.C.1.1,0.0,2.49982,-152.01363
12534,GP15_3_29,2.C.1.1,0.0,0.032,-152.01378
12535,GP15_3_31,2.C.1.1,0.0,-2.50475,-152.00003
12536,GP15_3_33,2.C.1.1,0.0,-4.99972,-152.0347
12537,GP15_3_35,2.C.1.1,0.0,-10.49975,-151.99948
12538,GP15_3_37,2.C.1.1,0.0,-14.9986,-151.99808
12539,GP15_3_39,2.C.1.1,0.0,-19.99443,-152.09907
12540,GP17-OCE_3_1,2.C.1.1,1.8292572818565415e-05,-19.9999,-152.0003
12541,GP17-OCE_3_3,2.C.1.1,6.522422852975955e-05,-24.9996,-151.25
12542,GP17-OCE_3_6,2.C.1.1,5.296537558283368e-05,-32.5,-150.0012
12543,GP17-OCE_3_8,2.C.1.1,1.5128784953348748e-05,-37.5001,-149.2803
12544,GP17-OCE_3_10,2.C.1.1,2.867716363070392e-05,-42.5003,-148.4706
12545,GP17-OCE_3_12,2.C.1.1,0.0,-47.5,-147.5199
12546,GP17-OCE_3_14,2.C.1.1,9.710434787301784e-06,-52.312,-146.4033
12547,GP17-OCE_3_16,2.C.1.1,4.1743171578795866e-05,-54.9995,-145.6559
12548,GP17-OCE_3_18,2.C.1.1,0.0,-56.1052,-145.3377
12549,GP17-OCE_3_20,2.C.1.1,0.0,-57.6014,-144.8581
12550,GP17-OCE_3_22,2.C.1.1,0.0,-59.9971,-143.9992
12551,GP17-OCE_3_25,2.C.1.1,1.98730207645099e-05,-66.9998,-134.9994
12552,GP17-OCE_3_27,2.C.1.1,0.0,-67.0003,-115.0079
12553,GP17-OCE_3_32,2.C.1.1,1.3543916747479222e-05,-59.9984,-82.4956
12554,GP17-OCE_3_33,2.C.1.1,0.0,-57.0001,-78.9996
12555,GP17-OCE_3_35,2.C.1.1,0.0,-54.3512,-76.5493
12556,GP17-OCE_3_37,2.C.1.1,0.0,-53.4991,-75.751
12557,GP17-OCE_3_38,2.C.1.1,0.0,-52.7019,-75.0972
12558,GP15_3_3,2.C.1.2,0.0002905040709954183,55.08013,-155.72003
12559,GP15_3_4,2.C.1.2,0.0002706692523421976,55.07994,-155.72033
12560,GP15_3_5,2.C.1.2,0.00011545203831236698,53.68004,-153.79988
12561,GP15_3_6,2.C.1.2,0.0003338521841935013,52.00014,-151.99978
12562,GP15_3_8,2.C.1.2,0.0003702962732511139,47.00009,-151.99986
12563,GP15_3_9,2.C.1.2,0.000732716531542266,44.50019,-151.99984
12564,GP15_3_10,2.C.1.2,0.0008759283152883432,41.99998,-151.99985
12565,GP15_3_12,2.C.1.2,0.0011570006547998314,37.00007,-152.00017
12566,GP15_3_14,2.C.1.2,0.0018251175953885705,32.00006,-151.99991
12567,GP15_3_15,2.C.1.2,0.0013243000307915382,29.5003,-152.0005
12568,GP15_3_16,2.C.1.2,0.0013049017863980277,26.99984,-152.00004
12569,GP15_3_18,2.C.1.2,0.001522939685666352,22.00015,-152.00005
12570,GP15_3_18-3,2.C.1.2,0.001682592436627626,19.68113,-154.51301
12571,GP15_3_19,2.C.1.2,0.0016600624389658126,17.49998,-152.00007
12572,GP15_3_21,2.C.1.2,0.0017264529585393363,11.00013,-152.00001
12573,GP15_3_23,2.C.1.2,0.0026506089496743557,7.52686,-152.01638
12574,GP15_3_25,2.C.1.2,0.002187656521801593,5.01547,-152.333
12575,GP15_3_27,2.C.1.2,0.0009515355892355823,2.49982,-152.01363
12576,GP15_3_29,2.C.1.2,0.0006905715608300963,0.032,-152.01378
12577,GP15_3_31,2.C.1.2,0.000843171535165813,-2.50475,-152.00003
12578,GP15_3_33,2.C.1.2,0.001289885007954462,-4.99972,-152.0347
12579,GP15_3_35,2.C.1.2,0.0005719914764142334,-10.49975,-151.99948
12580,GP15_3_37,2.C.1.2,0.002082184559533114,-14.9986,-151.99808
12581,GP15_3_39,2.C.1.2,0.0011704790787644092,-19.99443,-152.09907
12582,GP17-OCE_3_1,2.C.1.2,0.0027254669807980627,-19.9999,-152.0003
12583,GP17-OCE_3_3,2.C.1.2,0.0016123137618007494,-24.9996,-151.25
12584,GP17-OCE_3_6,2.C.1.2,0.002407334693659763,-32.5,-150.0012
12585,GP17-OCE_3_8,2.C.1.2,0.0007378480084536545,-37.5001,-149.2803
