,stn,clade,sum,lat,lon
127,GP17-OCE_02_32,Aciduliprofundum,1.7392170771085e-05,-59.9984,-82.4956
128,GP17-OCE_02_33,Aciduliprofundum,3.25210949110777e-05,-57.0001,-78.9996
129,GP17-OCE_02_35,Aciduliprofundum,0.0,-54.3512,-76.5493
130,GP17-OCE_02_37,Aciduliprofundum,0.0,-53.4991,-75.751
131,GP17-OCE_02_38,Aciduliprofundum,0.000116804947612293,-52.7019,-75.0972
132,GP15_02_1,Acinetobacter,8.45470718093421e-05,56.05909,-156.96154
133,GP15_02_3,Acinetobacter,0.00023404408192132293,55.08013,-155.72003
134,GP15_02_4,Acinetobacter,0.00018799120764311438,55.07994,-155.72033
135,GP15_02_5,Acinetobacter,0.0002668097820261807,53.68004,-153.79988
136,GP15_02_6,Acinetobacter,0.0001965591064545359,52.00014,-151.99978
137,GP15_02_8,Acinetobacter,0.00018207321713630987,47.00009,-151.99986
138,GP15_02_9,Acinetobacter,0.0002448562471972876,44.50019,-151.99984
139,GP15_02_10,Acinetobacter,0.00012065788997180669,41.99998,-151.99985
140,GP15_02_12,Acinetobacter,7.518208749751195e-05,37.00007,-152.00017
141,GP15_02_14,Acinetobacter,0.00011383906678983827,32.00006,-151.99991
142,GP15_02_15,Acinetobacter,9.24609530678035e-05,29.5003,-152.0005
143,GP15_02_16,Acinetobacter,0.00014351879225369971,26.99984,-152.00004
144,GP15_02_18,Acinetobacter,9.18629545841952e-05,22.00015,-152.00005
145,GP15_02_18-3,Acinetobacter,9.962225327247217e-05,19.68113,-154.51301
146,GP15_02_19,Acinetobacter,0.00011307214069101738,17.49998,-152.00007
147,GP15_02_21,Acinetobacter,0.00010273341093875737,11.00013,-152.00001
148,GP15_02_23,Acinetobacter,0.00012016050332771878,7.52686,-152.01638
149,GP15_02_25,Acinetobacter,0.0001137463359173434,5.01547,-152.0233
150,GP15_02_27,Acinetobacter,0.00013839510114914202,2.49982,-152.01363
151,GP15_02_29,Acinetobacter,0.00010255211104237349,0.0022,-152.01378
152,GP15_02_31,Acinetobacter,0.00013287079715848022,-2.50475,-152.00003
153,GP15_02_33,Acinetobacter,8.332325925348066e-05,-4.99972,-152.00247
154,GP15_02_35,Acinetobacter,0.00012628615376300605,-10.49975,-151.99948
155,GP15_02_37,Acinetobacter,7.339847363864429e-05,-14.9986,-151.99808
156,GP15_02_39,Acinetobacter,0.00012417166857990483,-19.99443,-152.09907
157,GP17-OCE_02_1,Acinetobacter,0.0002092930785897025,-19.9999,-152.0003
158,GP17-OCE_02_3,Acinetobacter,0.000240912282713238,-24.9996,-151.25
159,GP17-OCE_02_6,Acinetobacter,0.0001972465707593869,-32.5,-150.0012
160,GP17-OCE_02_8,Acinetobacter,0.00030917590792872295,-37.5001,-149.2803
161,GP17-OCE_02_10,Acinetobacter,0.00030879820672005676,-42.5003,-148.4706
162,GP17-OCE_02_12,Acinetobacter,0.00028920344474840567,-47.5,-147.5199
163,GP17-OCE_02_14,Acinetobacter,0.0002912455161356288,-52.312,-146.4033
164,GP17-OCE_02_16,Acinetobacter,0.0005124673564846046,-54.9995,-145.6559
165,GP17-OCE_02_18,Acinetobacter,0.006515343736777465,-56.1052,-145.3377
166,GP17-OCE_02_20,Acinetobacter,0.0018963042611962533,-57.6014,-144.8581
167,GP17-OCE_02_22,Acinetobacter,0.0015736405088290703,-59.9971,-143.9992
168,GP17-OCE_02_25,Acinetobacter,0.001230419281149797,-66.9998,-134.9994
169,GP17-OCE_02_27,Acinetobacter,0.0011267718429266126,-67.0003,-115.0079
170,GP17-OCE_02_29,Acinetobacter,0.0033672497730289786,-66.9988,-100.001
171,GP17-OCE_02_32,Acinetobacter,0.0022160748377830384,-59.9984,-82.4956
172,GP17-OCE_02_33,Acinetobacter,0.0025627335112068774,-57.0001,-78.9996
173,GP17-OCE_02_35,Acinetobacter,0.0012154216369930266,-54.3512,-76.5493
174,GP17-OCE_02_37,Acinetobacter,0.0006353402274393893,-53.4991,-75.751
175,GP17-OCE_02_38,Acinetobacter,0.00810488391555704,-52.7019,-75.0972
176,GP15_02_1,Actinoalloteichus,0.0,56.05909,-156.96154
