,stn,module,sum,lat,lon
8905,GP15_3_4,"M00082,M00405,M00406",1.655187552382322e-05,55.07994,-155.72033
8906,GP15_3_5,"M00082,M00405,M00406",1.6975272546027206e-05,53.68004,-153.79988
8907,GP15_3_6,"M00082,M00405,M00406",2.7533008700641643e-05,52.00014,-151.99978
8908,GP15_3_8,"M00082,M00405,M00406",3.602227182624347e-05,47.00009,-151.99986
8909,GP15_3_9,"M00082,M00405,M00406",9.89085890639203e-06,44.50019,-151.99984
8910,GP15_3_10,"M00082,M00405,M00406",1.1202405821759646e-05,41.99998,-151.99985
8911,GP15_3_12,"M00082,M00405,M00406",1.2090566051891708e-05,37.00007,-152.00017
8912,GP15_3_14,"M00082,M00405,M00406",0.0,32.00006,-151.99991
8913,GP15_3_15,"M00082,M00405,M00406",0.0,29.5003,-152.0005
8914,GP15_3_16,"M00082,M00405,M00406",0.0,26.99984,-152.00004
8915,GP15_3_18,"M00082,M00405,M00406",0.0,22.00015,-152.00005
8916,GP15_3_18-3,"M00082,M00405,M00406",1.3043959615246144e-05,19.68113,-154.51301
8917,GP15_3_19,"M00082,M00405,M00406",1.2912365778383091e-05,17.49998,-152.00007
8918,GP15_3_21,"M00082,M00405,M00406",0.0,11.00013,-152.00001
8919,GP15_3_23,"M00082,M00405,M00406",0.0,7.52686,-152.01638
8920,GP15_3_25,"M00082,M00405,M00406",0.0,5.01547,-152.333
8921,GP15_3_27,"M00082,M00405,M00406",1.1842705263984096e-05,2.49982,-152.01363
8922,GP15_3_29,"M00082,M00405,M00406",1.044528234961623e-05,0.032,-152.01378
8923,GP15_3_31,"M00082,M00405,M00406",0.0,-2.50475,-152.00003
8924,GP15_3_33,"M00082,M00405,M00406",1.132169438857974e-05,-4.99972,-152.0347
8925,GP15_3_35,"M00082,M00405,M00406",0.0,-10.49975,-151.99948
8926,GP15_3_37,"M00082,M00405,M00406",2.290929483959535e-05,-14.9986,-151.99808
8927,GP15_3_39,"M00082,M00405,M00406",0.0,-19.99443,-152.09907
8928,GP17-OCE_3_1,"M00082,M00405,M00406",3.361260255411395e-05,-19.9999,-152.0003
8929,GP17-OCE_3_3,"M00082,M00405,M00406",3.01569408898249e-05,-24.9996,-151.25
8930,GP17-OCE_3_6,"M00082,M00405,M00406",0.0,-32.5,-150.0012
8931,GP17-OCE_3_8,"M00082,M00405,M00406",2.9784795376905344e-05,-37.5001,-149.2803
8932,GP17-OCE_3_10,"M00082,M00405,M00406",1.881938863264945e-05,-42.5003,-148.4706
8933,GP17-OCE_3_12,"M00082,M00405,M00406",2.712457792901898e-05,-47.5,-147.5199
8934,GP17-OCE_3_14,"M00082,M00405,M00406",3.204443479809589e-05,-52.312,-146.4033
8935,GP17-OCE_3_16,"M00082,M00405,M00406",1.7219058276253295e-05,-54.9995,-145.6559
8936,GP17-OCE_3_18,"M00082,M00405,M00406",0.0,-56.1052,-145.3377
8937,GP17-OCE_3_20,"M00082,M00405,M00406",0.0,-57.6014,-144.8581
8938,GP17-OCE_3_22,"M00082,M00405,M00406",1.3779052188312751e-05,-59.9971,-143.9992
8939,GP17-OCE_3_25,"M00082,M00405,M00406",1.3041669876709622e-05,-66.9998,-134.9994
8940,GP17-OCE_3_27,"M00082,M00405,M00406",2.7199982928764916e-05,-67.0003,-115.0079
8941,GP17-OCE_3_32,"M00082,M00405,M00406",5.148680116504968e-05,-59.9984,-82.4956
8942,GP17-OCE_3_33,"M00082,M00405,M00406",1.6773491489525666e-05,-57.0001,-78.9996
8943,GP17-OCE_3_35,"M00082,M00405,M00406",5.681340788011166e-05,-54.3512,-76.5493
8944,GP17-OCE_3_37,"M00082,M00405,M00406",3.978651245343552e-05,-53.4991,-75.751
8945,GP17-OCE_3_38,"M00082,M00405,M00406",9.428782878433098e-06,-52.7019,-75.0972
8946,GP15_3_3,"M00082,M00741",0.0,55.08013,-155.72003
8947,GP15_3_4,"M00082,M00741",0.0,55.07994,-155.72033
8948,GP15_3_5,"M00082,M00741",0.0,53.68004,-153.79988
8949,GP15_3_6,"M00082,M00741",0.0,52.00014,-151.99978
8950,GP15_3_8,"M00082,M00741",0.0,47.00009,-151.99986
8951,GP15_3_9,"M00082,M00741",0.0,44.50019,-151.99984
8952,GP15_3_10,"M00082,M00741",0.0,41.99998,-151.99985
8953,GP15_3_12,"M00082,M00741",0.0,37.00007,-152.00017
8954,GP15_3_14,"M00082,M00741",0.0,32.00006,-151.99991
8955,GP15_3_15,"M00082,M00741",0.0,29.5003,-152.0005
8956,GP15_3_16,"M00082,M00741",3.194026328683855e-05,26.99984,-152.00004
8957,GP15_3_18,"M00082,M00741",0.0,22.00015,-152.00005
8958,GP15_3_18-3,"M00082,M00741",0.0,19.68113,-154.51301
8959,GP15_3_19,"M00082,M00741",0.0,17.49998,-152.00007
8960,GP15_3_21,"M00082,M00741",0.0,11.00013,-152.00001
8961,GP15_3_23,"M00082,M00741",0.0,7.52686,-152.01638
8962,GP15_3_25,"M00082,M00741",2.2778448393623383e-05,5.01547,-152.333
8963,GP15_3_27,"M00082,M00741",0.0,2.49982,-152.01363
8964,GP15_3_29,"M00082,M00741",0.0,0.032,-152.01378
8965,GP15_3_31,"M00082,M00741",0.0,-2.50475,-152.00003
8966,GP15_3_33,"M00082,M00741",0.0,-4.99972,-152.0347
8967,GP15_3_35,"M00082,M00741",0.0,-10.49975,-151.99948
8968,GP15_3_37,"M00082,M00741",0.0,-14.9986,-151.99808
8969,GP15_3_39,"M00082,M00741",0.0,-19.99443,-152.09907
8970,GP17-OCE_3_1,"M00082,M00741",0.0,-19.9999,-152.0003
8971,GP17-OCE_3_3,"M00082,M00741",0.0,-24.9996,-151.25
8972,GP17-OCE_3_6,"M00082,M00741",0.0,-32.5,-150.0012
8973,GP17-OCE_3_8,"M00082,M00741",1.8258878391972627e-05,-37.5001,-149.2803
8974,GP17-OCE_3_10,"M00082,M00741",5.1915554848688126e-05,-42.5003,-148.4706
8975,GP17-OCE_3_12,"M00082,M00741",1.662809374959018e-05,-47.5,-147.5199
8976,GP17-OCE_3_14,"M00082,M00741",0.0,-52.312,-146.4033
8977,GP17-OCE_3_16,"M00082,M00741",0.0,-54.9995,-145.6559
8978,GP17-OCE_3_18,"M00082,M00741",0.0,-56.1052,-145.3377
8979,GP17-OCE_3_20,"M00082,M00741",0.0,-57.6014,-144.8581
8980,GP17-OCE_3_22,"M00082,M00741",0.0,-59.9971,-143.9992
8981,GP17-OCE_3_25,"M00082,M00741",0.0,-66.9998,-134.9994
8982,GP17-OCE_3_27,"M00082,M00741",0.0,-67.0003,-115.0079
8983,GP17-OCE_3_32,"M00082,M00741",0.0,-59.9984,-82.4956
8984,GP17-OCE_3_33,"M00082,M00741",0.0,-57.0001,-78.9996
8985,GP17-OCE_3_35,"M00082,M00741",2.546259176699682e-05,-54.3512,-76.5493
8986,GP17-OCE_3_37,"M00082,M00741",0.0,-53.4991,-75.751
8987,GP17-OCE_3_38,"M00082,M00741",0.0,-52.7019,-75.0972
8988,GP15_3_3,M00083,0.0,55.08013,-155.72003
8989,GP15_3_4,M00083,0.0,55.07994,-155.72033
8990,GP15_3_5,M00083,0.0,53.68004,-153.79988
8991,GP15_3_6,M00083,0.0,52.00014,-151.99978
8992,GP15_3_8,M00083,0.0,47.00009,-151.99986
8993,GP15_3_9,M00083,0.0,44.50019,-151.99984
8994,GP15_3_10,M00083,0.0,41.99998,-151.99985
8995,GP15_3_12,M00083,0.0,37.00007,-152.00017
8996,GP15_3_14,M00083,0.0,32.00006,-151.99991
8997,GP15_3_15,M00083,0.0,29.5003,-152.0005
8998,GP15_3_16,M00083,0.0,26.99984,-152.00004
8999,GP15_3_18,M00083,0.0,22.00015,-152.00005
9000,GP15_3_18-3,M00083,0.0,19.68113,-154.51301
9001,GP15_3_19,M00083,0.0,17.49998,-152.00007
9002,GP15_3_21,M00083,0.0,11.00013,-152.00001
9003,GP15_3_23,M00083,0.0,7.52686,-152.01638
9004,GP15_3_25,M00083,0.0,5.01547,-152.333
9005,GP15_3_27,M00083,0.0,2.49982,-152.01363
9006,GP15_3_29,M00083,0.0,0.032,-152.01378
9007,GP15_3_31,M00083,0.0,-2.50475,-152.00003
9008,GP15_3_33,M00083,0.0,-4.99972,-152.0347
9009,GP15_3_35,M00083,0.0,-10.49975,-151.99948
9010,GP15_3_37,M00083,0.0,-14.9986,-151.99808
9011,GP15_3_39,M00083,0.0,-19.99443,-152.09907
9012,GP17-OCE_3_1,M00083,0.0,-19.9999,-152.0003
9013,GP17-OCE_3_3,M00083,0.0,-24.9996,-151.25
9014,GP17-OCE_3_6,M00083,0.0,-32.5,-150.0012
9015,GP17-OCE_3_8,M00083,3.610278227503678e-05,-37.5001,-149.2803
9016,GP17-OCE_3_10,M00083,0.0,-42.5003,-148.4706
9017,GP17-OCE_3_12,M00083,0.0,-47.5,-147.5199
9018,GP17-OCE_3_14,M00083,0.0,-52.312,-146.4033
9019,GP17-OCE_3_16,M00083,0.0,-54.9995,-145.6559
9020,GP17-OCE_3_18,M00083,0.0,-56.1052,-145.3377
9021,GP17-OCE_3_20,M00083,0.0,-57.6014,-144.8581
9022,GP17-OCE_3_22,M00083,0.0,-59.9971,-143.9992
9023,GP17-OCE_3_25,M00083,0.0,-66.9998,-134.9994
9024,GP17-OCE_3_27,M00083,0.0,-67.0003,-115.0079
9025,GP17-OCE_3_32,M00083,4.8481065630181295e-05,-59.9984,-82.4956
9026,GP17-OCE_3_33,M00083,6.432804041101827e-05,-57.0001,-78.9996
9027,GP17-OCE_3_35,M00083,0.0,-54.3512,-76.5493
9028,GP17-OCE_3_37,M00083,2.4536877470743225e-05,-53.4991,-75.751
9029,GP17-OCE_3_38,M00083,0.0,-52.7019,-75.0972
9030,GP15_3_3,"M00083,M00160,M00572",0.0,55.08013,-155.72003
9031,GP15_3_4,"M00083,M00160,M00572",0.0,55.07994,-155.72033
9032,GP15_3_5,"M00083,M00160,M00572",0.0,53.68004,-153.79988
9033,GP15_3_6,"M00083,M00160,M00572",0.0,52.00014,-151.99978
9034,GP15_3_8,"M00083,M00160,M00572",0.0,47.00009,-151.99986
9035,GP15_3_9,"M00083,M00160,M00572",0.0,44.50019,-151.99984
9036,GP15_3_10,"M00083,M00160,M00572",0.0,41.99998,-151.99985
9037,GP15_3_12,"M00083,M00160,M00572",0.0,37.00007,-152.00017
9038,GP15_3_14,"M00083,M00160,M00572",0.0,32.00006,-151.99991
9039,GP15_3_15,"M00083,M00160,M00572",0.0,29.5003,-152.0005
9040,GP15_3_16,"M00083,M00160,M00572",0.0,26.99984,-152.00004
9041,GP15_3_18,"M00083,M00160,M00572",0.0,22.00015,-152.00005
9042,GP15_3_18-3,"M00083,M00160,M00572",0.0,19.68113,-154.51301
9043,GP15_3_19,"M00083,M00160,M00572",0.0,17.49998,-152.00007
9044,GP15_3_21,"M00083,M00160,M00572",0.0,11.00013,-152.00001
9045,GP15_3_23,"M00083,M00160,M00572",0.0,7.52686,-152.01638
9046,GP15_3_25,"M00083,M00160,M00572",0.0,5.01547,-152.333
9047,GP15_3_27,"M00083,M00160,M00572",0.0,2.49982,-152.01363
9048,GP15_3_29,"M00083,M00160,M00572",0.0,0.032,-152.01378
9049,GP15_3_31,"M00083,M00160,M00572",0.0,-2.50475,-152.00003
9050,GP15_3_33,"M00083,M00160,M00572",0.0,-4.99972,-152.0347
9051,GP15_3_35,"M00083,M00160,M00572",0.0,-10.49975,-151.99948
9052,GP15_3_37,"M00083,M00160,M00572",0.0,-14.9986,-151.99808
9053,GP15_3_39,"M00083,M00160,M00572",0.0,-19.99443,-152.09907
9054,GP17-OCE_3_1,"M00083,M00160,M00572",0.0,-19.9999,-152.0003
9055,GP17-OCE_3_3,"M00083,M00160,M00572",0.0,-24.9996,-151.25
9056,GP17-OCE_3_6,"M00083,M00160,M00572",0.0,-32.5,-150.0012
9057,GP17-OCE_3_8,"M00083,M00160,M00572",0.0,-37.5001,-149.2803
9058,GP17-OCE_3_10,"M00083,M00160,M00572",0.0,-42.5003,-148.4706
9059,GP17-OCE_3_12,"M00083,M00160,M00572",0.0,-47.5,-147.5199
9060,GP17-OCE_3_14,"M00083,M00160,M00572",0.0,-52.312,-146.4033
9061,GP17-OCE_3_16,"M00083,M00160,M00572",0.0,-54.9995,-145.6559
9062,GP17-OCE_3_18,"M00083,M00160,M00572",0.0,-56.1052,-145.3377
9063,GP17-OCE_3_20,"M00083,M00160,M00572",0.0,-57.6014,-144.8581
9064,GP17-OCE_3_22,"M00083,M00160,M00572",3.210652937082583e-05,-59.9971,-143.9992
9065,GP17-OCE_3_25,"M00083,M00160,M00572",0.0,-66.9998,-134.9994
9066,GP17-OCE_3_27,"M00083,M00160,M00572",1.0563100166510644e-05,-67.0003,-115.0079
9067,GP17-OCE_3_32,"M00083,M00160,M00572",0.0,-59.9984,-82.4956
9068,GP17-OCE_3_33,"M00083,M00160,M00572",0.0,-57.0001,-78.9996
9069,GP17-OCE_3_35,"M00083,M00160,M00572",0.0,-54.3512,-76.5493
9070,GP17-OCE_3_37,"M00083,M00160,M00572",0.0,-53.4991,-75.751
9071,GP17-OCE_3_38,"M00083,M00160,M00572",0.0,-52.7019,-75.0972
9072,GP15_3_3,"M00083,M00392,M00572",0.0,55.08013,-155.72003
9073,GP15_3_4,"M00083,M00392,M00572",0.0,55.07994,-155.72033
9074,GP15_3_5,"M00083,M00392,M00572",0.0,53.68004,-153.79988
9075,GP15_3_6,"M00083,M00392,M00572",0.0,52.00014,-151.99978
9076,GP15_3_8,"M00083,M00392,M00572",0.0,47.00009,-151.99986
9077,GP15_3_9,"M00083,M00392,M00572",0.0,44.50019,-151.99984
9078,GP15_3_10,"M00083,M00392,M00572",0.0,41.99998,-151.99985
9079,GP15_3_12,"M00083,M00392,M00572",0.0,37.00007,-152.00017
9080,GP15_3_14,"M00083,M00392,M00572",0.0,32.00006,-151.99991
9081,GP15_3_15,"M00083,M00392,M00572",0.0,29.5003,-152.0005
9082,GP15_3_16,"M00083,M00392,M00572",0.0,26.99984,-152.00004
9083,GP15_3_18,"M00083,M00392,M00572",0.0,22.00015,-152.00005
9084,GP15_3_18-3,"M00083,M00392,M00572",0.0,19.68113,-154.51301
9085,GP15_3_19,"M00083,M00392,M00572",0.0,17.49998,-152.00007
9086,GP15_3_21,"M00083,M00392,M00572",0.0,11.00013,-152.00001
9087,GP15_3_23,"M00083,M00392,M00572",0.0,7.52686,-152.01638
9088,GP15_3_25,"M00083,M00392,M00572",0.0,5.01547,-152.333
9089,GP15_3_27,"M00083,M00392,M00572",0.0,2.49982,-152.01363
9090,GP15_3_29,"M00083,M00392,M00572",0.0,0.032,-152.01378
9091,GP15_3_31,"M00083,M00392,M00572",0.0,-2.50475,-152.00003
9092,GP15_3_33,"M00083,M00392,M00572",0.0,-4.99972,-152.0347
9093,GP15_3_35,"M00083,M00392,M00572",0.0,-10.49975,-151.99948
9094,GP15_3_37,"M00083,M00392,M00572",0.0,-14.9986,-151.99808
9095,GP15_3_39,"M00083,M00392,M00572",0.0,-19.99443,-152.09907
9096,GP17-OCE_3_1,"M00083,M00392,M00572",0.0,-19.9999,-152.0003
9097,GP17-OCE_3_3,"M00083,M00392,M00572",0.0,-24.9996,-151.25
9098,GP17-OCE_3_6,"M00083,M00392,M00572",0.0,-32.5,-150.0012
9099,GP17-OCE_3_8,"M00083,M00392,M00572",9.866598882618749e-06,-37.5001,-149.2803
9100,GP17-OCE_3_10,"M00083,M00392,M00572",1.5601565705823374e-05,-42.5003,-148.4706
9101,GP17-OCE_3_12,"M00083,M00392,M00572",0.0,-47.5,-147.5199
9102,GP17-OCE_3_14,"M00083,M00392,M00572",7.961350260396493e-06,-52.312,-146.4033
9103,GP17-OCE_3_16,"M00083,M00392,M00572",0.0,-54.9995,-145.6559
9104,GP17-OCE_3_18,"M00083,M00392,M00572",0.0,-56.1052,-145.3377
9105,GP17-OCE_3_20,"M00083,M00392,M00572",0.0,-57.6014,-144.8581
9106,GP17-OCE_3_22,"M00083,M00392,M00572",2.0540202019845097e-05,-59.9971,-143.9992
9107,GP17-OCE_3_25,"M00083,M00392,M00572",1.944099857397708e-05,-66.9998,-134.9994
9108,GP17-OCE_3_27,"M00083,M00392,M00572",6.757759733854636e-06,-67.0003,-115.0079
9109,GP17-OCE_3_32,"M00083,M00392,M00572",0.0,-59.9984,-82.4956
9110,GP17-OCE_3_33,"M00083,M00392,M00572",0.0,-57.0001,-78.9996
9111,GP17-OCE_3_35,"M00083,M00392,M00572",0.0,-54.3512,-76.5493
9112,GP17-OCE_3_37,"M00083,M00392,M00572",0.0,-53.4991,-75.751
9113,GP17-OCE_3_38,"M00083,M00392,M00572",1.563321513522586e-05,-52.7019,-75.0972
9114,GP15_3_3,"M00083,M00419,M00572",0.0,55.08013,-155.72003
9115,GP15_3_4,"M00083,M00419,M00572",0.0,55.07994,-155.72033
9116,GP15_3_5,"M00083,M00419,M00572",0.0,53.68004,-153.79988
9117,GP15_3_6,"M00083,M00419,M00572",0.0,52.00014,-151.99978
9118,GP15_3_8,"M00083,M00419,M00572",0.0,47.00009,-151.99986
9119,GP15_3_9,"M00083,M00419,M00572",0.0,44.50019,-151.99984
9120,GP15_3_10,"M00083,M00419,M00572",0.0,41.99998,-151.99985
9121,GP15_3_12,"M00083,M00419,M00572",0.0,37.00007,-152.00017
9122,GP15_3_14,"M00083,M00419,M00572",0.0,32.00006,-151.99991
9123,GP15_3_15,"M00083,M00419,M00572",3.2998348829009574e-05,29.5003,-152.0005
9124,GP15_3_16,"M00083,M00419,M00572",2.1212235923320257e-05,26.99984,-152.00004
9125,GP15_3_18,"M00083,M00419,M00572",2.0212377436814657e-05,22.00015,-152.00005
9126,GP15_3_18-3,"M00083,M00419,M00572",1.8520431209433454e-05,19.68113,-154.51301
9127,GP15_3_19,"M00083,M00419,M00572",0.0,17.49998,-152.00007
9128,GP15_3_21,"M00083,M00419,M00572",0.0,11.00013,-152.00001
9129,GP15_3_23,"M00083,M00419,M00572",0.0,7.52686,-152.01638
9130,GP15_3_25,"M00083,M00419,M00572",0.0,5.01547,-152.333
9131,GP15_3_27,"M00083,M00419,M00572",0.0,2.49982,-152.01363
9132,GP15_3_29,"M00083,M00419,M00572",0.0,0.032,-152.01378
9133,GP15_3_31,"M00083,M00419,M00572",0.0,-2.50475,-152.00003
9134,GP15_3_33,"M00083,M00419,M00572",0.0,-4.99972,-152.0347
9135,GP15_3_35,"M00083,M00419,M00572",0.0,-10.49975,-151.99948
9136,GP15_3_37,"M00083,M00419,M00572",0.0,-14.9986,-151.99808
9137,GP15_3_39,"M00083,M00419,M00572",0.0,-19.99443,-152.09907
9138,GP17-OCE_3_1,"M00083,M00419,M00572",0.0,-19.9999,-152.0003
9139,GP17-OCE_3_3,"M00083,M00419,M00572",0.0,-24.9996,-151.25
9140,GP17-OCE_3_6,"M00083,M00419,M00572",0.0,-32.5,-150.0012
9141,GP17-OCE_3_8,"M00083,M00419,M00572",0.0,-37.5001,-149.2803
9142,GP17-OCE_3_10,"M00083,M00419,M00572",0.0,-42.5003,-148.4706
9143,GP17-OCE_3_12,"M00083,M00419,M00572",0.0,-47.5,-147.5199
9144,GP17-OCE_3_14,"M00083,M00419,M00572",0.0,-52.312,-146.4033
9145,GP17-OCE_3_16,"M00083,M00419,M00572",0.0,-54.9995,-145.6559
9146,GP17-OCE_3_18,"M00083,M00419,M00572",0.0,-56.1052,-145.3377
9147,GP17-OCE_3_20,"M00083,M00419,M00572",0.0,-57.6014,-144.8581
9148,GP17-OCE_3_22,"M00083,M00419,M00572",0.0,-59.9971,-143.9992
9149,GP17-OCE_3_25,"M00083,M00419,M00572",0.0,-66.9998,-134.9994
9150,GP17-OCE_3_27,"M00083,M00419,M00572",0.0,-67.0003,-115.0079
9151,GP17-OCE_3_32,"M00083,M00419,M00572",0.0,-59.9984,-82.4956
9152,GP17-OCE_3_33,"M00083,M00419,M00572",0.0,-57.0001,-78.9996
9153,GP17-OCE_3_35,"M00083,M00419,M00572",0.0,-54.3512,-76.5493
9154,GP17-OCE_3_37,"M00083,M00419,M00572",0.0,-53.4991,-75.751
9155,GP17-OCE_3_38,"M00083,M00419,M00572",0.0,-52.7019,-75.0972
9156,GP15_3_3,"M00083,M00572",0.0010389845712268728,55.08013,-155.72003
9157,GP15_3_4,"M00083,M00572",0.0007713379620412758,55.07994,-155.72033
9158,GP15_3_5,"M00083,M00572",0.0007752271562397575,53.68004,-153.79988
9159,GP15_3_6,"M00083,M00572",0.0006399822863301836,52.00014,-151.99978
9160,GP15_3_8,"M00083,M00572",0.0010888382374039983,47.00009,-151.99986
9161,GP15_3_9,"M00083,M00572",0.0005024706967575836,44.50019,-151.99984
9162,GP15_3_10,"M00083,M00572",0.0005006460047863522,41.99998,-151.99985
9163,GP15_3_12,"M00083,M00572",0.0008878168110632516,37.00007,-152.00017
9164,GP15_3_14,"M00083,M00572",0.0009151595907739228,32.00006,-151.99991
9165,GP15_3_15,"M00083,M00572",0.0007973242482862989,29.5003,-152.0005
9166,GP15_3_16,"M00083,M00572",0.0008724061809640215,26.99984,-152.00004
9167,GP15_3_18,"M00083,M00572",0.0007409009939666599,22.00015,-152.00005
9168,GP15_3_18-3,"M00083,M00572",0.0008533995951816013,19.68113,-154.51301
9169,GP15_3_19,"M00083,M00572",0.0005553523074566326,17.49998,-152.00007
9170,GP15_3_21,"M00083,M00572",0.00010966908250289256,11.00013,-152.00001
9171,GP15_3_23,"M00083,M00572",0.0009982602088001178,7.52686,-152.01638
9172,GP15_3_25,"M00083,M00572",0.0009522946050321822,5.01547,-152.333
9173,GP15_3_27,"M00083,M00572",0.0006591356985852688,2.49982,-152.01363
9174,GP15_3_29,"M00083,M00572",0.0001765127845064949,0.032,-152.01378
9175,GP15_3_31,"M00083,M00572",0.0005518738059354852,-2.50475,-152.00003
9176,GP15_3_33,"M00083,M00572",0.0007262519877308756,-4.99972,-152.0347
9177,GP15_3_35,"M00083,M00572",0.0008479204080218976,-10.49975,-151.99948
9178,GP15_3_37,"M00083,M00572",0.0007659779801840484,-14.9986,-151.99808
9179,GP15_3_39,"M00083,M00572",0.0003102236033215555,-19.99443,-152.09907
9180,GP17-OCE_3_1,"M00083,M00572",0.0006229826104641925,-19.9999,-152.0003
9181,GP17-OCE_3_3,"M00083,M00572",0.0005947127687525793,-24.9996,-151.25
9182,GP17-OCE_3_6,"M00083,M00572",0.0006564005424583356,-32.5,-150.0012
9183,GP17-OCE_3_8,"M00083,M00572",0.000670710910786489,-37.5001,-149.2803
9184,GP17-OCE_3_10,"M00083,M00572",0.0005091924355445596,-42.5003,-148.4706
9185,GP17-OCE_3_12,"M00083,M00572",0.0005677252149825882,-47.5,-147.5199
9186,GP17-OCE_3_14,"M00083,M00572",0.0008753030069853301,-52.312,-146.4033
9187,GP17-OCE_3_16,"M00083,M00572",0.0010460090336726225,-54.9995,-145.6559
9188,GP17-OCE_3_18,"M00083,M00572",0.0005945623780930215,-56.1052,-145.3377
9189,GP17-OCE_3_20,"M00083,M00572",0.0003783769057203039,-57.6014,-144.8581
9190,GP17-OCE_3_22,"M00083,M00572",0.0009101581985314086,-59.9971,-143.9992
9191,GP17-OCE_3_25,"M00083,M00572",0.000578457683584242,-66.9998,-134.9994
9192,GP17-OCE_3_27,"M00083,M00572",0.00045296458173853786,-67.0003,-115.0079
9193,GP17-OCE_3_32,"M00083,M00572",0.0010470834095174643,-59.9984,-82.4956
9194,GP17-OCE_3_33,"M00083,M00572",0.0009186388869049056,-57.0001,-78.9996
9195,GP17-OCE_3_35,"M00083,M00572",0.0007933189247941567,-54.3512,-76.5493
9196,GP17-OCE_3_37,"M00083,M00572",0.0009996596657202942,-53.4991,-75.751
9197,GP17-OCE_3_38,"M00083,M00572",0.0008196636809085053,-52.7019,-75.0972
9198,GP15_3_3,M00085,3.185997911135366e-05,55.08013,-155.72003
9199,GP15_3_4,M00085,2.824448483881761e-05,55.07994,-155.72033
9200,GP15_3_5,M00085,4.314075842336039e-05,53.68004,-153.79988
9201,GP15_3_6,M00085,9.329608690539274e-05,52.00014,-151.99978
9202,GP15_3_8,M00085,6.626601771074104e-05,47.00009,-151.99986
9203,GP15_3_9,M00085,4.859224719608195e-05,44.50019,-151.99984
9204,GP15_3_10,M00085,6.102665460128685e-05,41.99998,-151.99985
9205,GP15_3_12,M00085,2.2822329955749713e-05,37.00007,-152.00017
9206,GP15_3_14,M00085,2.8257788216434905e-05,32.00006,-151.99991
9207,GP15_3_15,M00085,6.976396184665213e-05,29.5003,-152.0005
9208,GP15_3_16,M00085,0.0,26.99984,-152.00004
9209,GP15_3_18,M00085,5.307535817332909e-05,22.00015,-152.00005
9210,GP15_3_18-3,M00085,9.787644295585713e-05,19.68113,-154.51301
9211,GP15_3_19,M00085,3.813183018928757e-05,17.49998,-152.00007
9212,GP15_3_21,M00085,8.193009120183108e-05,11.00013,-152.00001
9213,GP15_3_23,M00085,5.509756195036417e-05,7.52686,-152.01638
9214,GP15_3_25,M00085,5.7515699250362034e-05,5.01547,-152.333
9215,GP15_3_27,M00085,2.694487069236748e-05,2.49982,-152.01363
9216,GP15_3_29,M00085,1.1882706526168922e-05,0.032,-152.01378
9217,GP15_3_31,M00085,3.73297212143551e-05,-2.50475,-152.00003
9218,GP15_3_33,M00085,2.5759451452915367e-05,-4.99972,-152.0347
9219,GP15_3_35,M00085,3.342630236588785e-05,-10.49975,-151.99948
9220,GP15_3_37,M00085,2.6061950092750672e-05,-14.9986,-151.99808
9221,GP15_3_39,M00085,1.512688786529032e-05,-19.99443,-152.09907
9222,GP17-OCE_3_1,M00085,0.00013652174874623124,-19.9999,-152.0003
9223,GP17-OCE_3_3,M00085,0.0001260467609740903,-24.9996,-151.25
9224,GP17-OCE_3_6,M00085,9.761599731792213e-05,-32.5,-150.0012
9225,GP17-OCE_3_8,M00085,5.314406583368749e-05,-37.5001,-149.2803
9226,GP17-OCE_3_10,M00085,6.189082281870913e-05,-42.5003,-148.4706
9227,GP17-OCE_3_12,M00085,4.6728304777345475e-05,-47.5,-147.5199
9228,GP17-OCE_3_14,M00085,7.692484758424008e-05,-52.312,-146.4033
9229,GP17-OCE_3_16,M00085,3.165253882906659e-05,-54.9995,-145.6559
9230,GP17-OCE_3_18,M00085,2.9620354117772863e-05,-56.1052,-145.3377
9231,GP17-OCE_3_20,M00085,1.5057756825604848e-05,-57.6014,-144.8581
9232,GP17-OCE_3_22,M00085,8.742298273009053e-05,-59.9971,-143.9992
9233,GP17-OCE_3_25,M00085,4.380255684990474e-05,-66.9998,-134.9994
9234,GP17-OCE_3_27,M00085,3.5173605555089075e-05,-67.0003,-115.0079
9235,GP17-OCE_3_32,M00085,2.3943299343485124e-05,-59.9984,-82.4956
9236,GP17-OCE_3_33,M00085,3.691286486973683e-05,-57.0001,-78.9996
9237,GP17-OCE_3_35,M00085,2.1077727881070164e-05,-54.3512,-76.5493
9238,GP17-OCE_3_37,M00085,1.5783956267729557e-05,-53.4991,-75.751
9239,GP17-OCE_3_38,M00085,5.0552070139709544e-05,-52.7019,-75.0972
9240,GP15_3_3,"M00085,M00087",1.4746232370010822e-05,55.08013,-155.72003
9241,GP15_3_4,"M00085,M00087",2.9602392763760763e-05,55.07994,-155.72033
9242,GP15_3_5,"M00085,M00087",1.9370556402215093e-05,53.68004,-153.79988
9243,GP15_3_6,"M00085,M00087",0.0,52.00014,-151.99978
9244,GP15_3_8,"M00085,M00087",2.026535599156807e-05,47.00009,-151.99986
9245,GP15_3_9,"M00085,M00087",7.811888563010267e-06,44.50019,-151.99984
9246,GP15_3_10,"M00085,M00087",2.556622678340238e-05,41.99998,-151.99985
9247,GP15_3_12,"M00085,M00087",0.0,37.00007,-152.00017
