,stn,cog,sum,lat,lon
1097,GP17-OCE_02_35,CH,0.00041444379767647453,-54.3512,-76.5493
1098,GP17-OCE_02_37,CH,0.00032778257857324036,-53.4991,-75.751
1099,GP17-OCE_02_38,CH,0.00024086986542727309,-52.7019,-75.0972
1100,GP15_02_1,CI,2.06019021310093e-05,56.05909,-156.96154
1101,GP15_02_3,CI,2.21995630622625e-05,55.08013,-155.72003
1102,GP15_02_4,CI,2.20292156598183e-05,55.07994,-155.72033
1103,GP15_02_5,CI,3.22783422168511e-05,53.68004,-153.79988
1104,GP15_02_6,CI,5.1345176420905896e-05,52.00014,-151.99978
1105,GP15_02_8,CI,1.09463598724129e-05,47.00009,-151.99986
1106,GP15_02_9,CI,1.27248251612244e-05,44.50019,-151.99984
1107,GP15_02_10,CI,1.20791272753321e-05,41.99998,-151.99985
1108,GP15_02_12,CI,1.20733923994408e-05,37.00007,-152.00017
1109,GP15_02_14,CI,0.0,32.00006,-151.99991
1110,GP15_02_15,CI,0.0,29.5003,-152.0005
1111,GP15_02_16,CI,0.0,26.99984,-152.00004
1112,GP15_02_18,CI,0.0,22.00015,-152.00005
1113,GP15_02_18-3,CI,8.88455136652897e-06,19.68113,-154.51301
1114,GP15_02_19,CI,7.35926635609755e-06,17.49998,-152.00007
1115,GP15_02_21,CI,0.0,11.00013,-152.00001
1116,GP15_02_23,CI,7.15722415995585e-06,7.52686,-152.01638
1117,GP15_02_25,CI,8.44338638181664e-06,5.01547,-152.0233
1118,GP15_02_27,CI,0.0,2.49982,-152.01363
1119,GP15_02_29,CI,0.0,0.0022,-152.01378
1120,GP15_02_31,CI,5.57850836973175e-05,-2.50475,-152.00003
1121,GP15_02_33,CI,1.13689185172066e-05,-4.99972,-152.00247
1122,GP15_02_35,CI,1.14453537635996e-05,-10.49975,-151.99948
1123,GP15_02_37,CI,0.0,-14.9986,-151.99808
1124,GP15_02_39,CI,2.08401427705712e-05,-19.99443,-152.09907
1125,GP17-OCE_02_1,CI,1.59933414911506e-05,-19.9999,-152.0003
1126,GP17-OCE_02_3,CI,1.770085956511415e-05,-24.9996,-151.25
1127,GP17-OCE_02_6,CI,9.90552068808534e-05,-32.5,-150.0012
1128,GP17-OCE_02_8,CI,4.7883751043634296e-05,-37.5001,-149.2803
1129,GP17-OCE_02_10,CI,3.4168687483127896e-05,-42.5003,-148.4706
1130,GP17-OCE_02_12,CI,3.8730630304322194e-05,-47.5,-147.5199
1131,GP17-OCE_02_14,CI,7.914557468146193e-05,-52.312,-146.4033
1132,GP17-OCE_02_16,CI,0.00017589980664756372,-54.9995,-145.6559
1133,GP17-OCE_02_18,CI,0.00021041736067379903,-56.1052,-145.3377
1134,GP17-OCE_02_20,CI,0.0003090362377154946,-57.6014,-144.8581
1135,GP17-OCE_02_22,CI,0.00038073835870789383,-59.9971,-143.9992
1136,GP17-OCE_02_25,CI,0.00011981740468553216,-66.9998,-134.9994
1137,GP17-OCE_02_27,CI,0.0003046292101476248,-67.0003,-115.0079
1138,GP17-OCE_02_29,CI,0.0004212308117047326,-66.9988,-100.001
1139,GP17-OCE_02_32,CI,4.89797468595966e-05,-59.9984,-82.4956
1140,GP17-OCE_02_33,CI,3.560433781650463e-05,-57.0001,-78.9996
1141,GP17-OCE_02_35,CI,3.38919697684057e-06,-54.3512,-76.5493
1142,GP17-OCE_02_37,CI,3.136158073518191e-05,-53.4991,-75.751
1143,GP17-OCE_02_38,CI,0.0,-52.7019,-75.0972
1144,GP15_02_1,CIQ,0.000100625819499392,56.05909,-156.96154
1145,GP15_02_3,CIQ,0.0,55.08013,-155.72003
1146,GP15_02_4,CIQ,0.0,55.07994,-155.72033
1147,GP15_02_5,CIQ,0.0,53.68004,-153.79988
1148,GP15_02_6,CIQ,0.0,52.00014,-151.99978
1149,GP15_02_8,CIQ,1.7821759461697e-05,47.00009,-151.99986
1150,GP15_02_9,CIQ,0.0,44.50019,-151.99984
1151,GP15_02_10,CIQ,0.0,41.99998,-151.99985
1152,GP15_02_12,CIQ,0.0,37.00007,-152.00017
1153,GP15_02_14,CIQ,0.0,32.00006,-151.99991
1154,GP15_02_15,CIQ,0.0,29.5003,-152.0005
1155,GP15_02_16,CIQ,0.0,26.99984,-152.00004
1156,GP15_02_18,CIQ,0.0,22.00015,-152.00005
1157,GP15_02_18-3,CIQ,0.0,19.68113,-154.51301
1158,GP15_02_19,CIQ,0.0,17.49998,-152.00007
1159,GP15_02_21,CIQ,0.0,11.00013,-152.00001
1160,GP15_02_23,CIQ,0.0,7.52686,-152.01638
1161,GP15_02_25,CIQ,0.0,5.01547,-152.0233
1162,GP15_02_27,CIQ,0.0,2.49982,-152.01363
1163,GP15_02_29,CIQ,0.0,0.0022,-152.01378
1164,GP15_02_31,CIQ,0.0,-2.50475,-152.00003
1165,GP15_02_33,CIQ,0.0,-4.99972,-152.00247
1166,GP15_02_35,CIQ,0.0,-10.49975,-151.99948
1167,GP15_02_37,CIQ,0.0,-14.9986,-151.99808
1168,GP15_02_39,CIQ,0.0,-19.99443,-152.09907
1169,GP17-OCE_02_1,CIQ,0.0,-19.9999,-152.0003
1170,GP17-OCE_02_3,CIQ,0.0,-24.9996,-151.25
1171,GP17-OCE_02_6,CIQ,0.0,-32.5,-150.0012
1172,GP17-OCE_02_8,CIQ,0.0,-37.5001,-149.2803
1173,GP17-OCE_02_10,CIQ,0.0,-42.5003,-148.4706
1174,GP17-OCE_02_12,CIQ,0.0,-47.5,-147.5199
1175,GP17-OCE_02_14,CIQ,0.0,-52.312,-146.4033
1176,GP17-OCE_02_16,CIQ,0.0,-54.9995,-145.6559
1177,GP17-OCE_02_18,CIQ,0.0,-56.1052,-145.3377
1178,GP17-OCE_02_20,CIQ,0.0,-57.6014,-144.8581
1179,GP17-OCE_02_22,CIQ,0.0,-59.9971,-143.9992
1180,GP17-OCE_02_25,CIQ,0.0,-66.9998,-134.9994
1181,GP17-OCE_02_27,CIQ,1.36481710097669e-05,-67.0003,-115.0079
1182,GP17-OCE_02_29,CIQ,0.0,-66.9988,-100.001
1183,GP17-OCE_02_32,CIQ,0.0,-59.9984,-82.4956
1184,GP17-OCE_02_33,CIQ,0.0,-57.0001,-78.9996
1185,GP17-OCE_02_35,CIQ,0.0,-54.3512,-76.5493
1186,GP17-OCE_02_37,CIQ,0.0,-53.4991,-75.751
1187,GP17-OCE_02_38,CIQ,0.0,-52.7019,-75.0972
1188,GP15_02_1,CK,0.0,56.05909,-156.96154
1189,GP15_02_3,CK,0.0,55.08013,-155.72003
1190,GP15_02_4,CK,0.0,55.07994,-155.72033
1191,GP15_02_5,CK,0.0,53.68004,-153.79988
1192,GP15_02_6,CK,0.0,52.00014,-151.99978
1193,GP15_02_8,CK,0.0,47.00009,-151.99986
1194,GP15_02_9,CK,0.0,44.50019,-151.99984
1195,GP15_02_10,CK,0.0,41.99998,-151.99985
1196,GP15_02_12,CK,0.0,37.00007,-152.00017
1197,GP15_02_14,CK,0.0,32.00006,-151.99991
1198,GP15_02_15,CK,0.0,29.5003,-152.0005
1199,GP15_02_16,CK,0.0,26.99984,-152.00004
1200,GP15_02_18,CK,0.0,22.00015,-152.00005
1201,GP15_02_18-3,CK,0.0,19.68113,-154.51301
1202,GP15_02_19,CK,0.0,17.49998,-152.00007
1203,GP15_02_21,CK,0.0,11.00013,-152.00001
1204,GP15_02_23,CK,0.0,7.52686,-152.01638
1205,GP15_02_25,CK,0.0,5.01547,-152.0233
1206,GP15_02_27,CK,0.0,2.49982,-152.01363
1207,GP15_02_29,CK,0.0,0.0022,-152.01378
1208,GP15_02_31,CK,0.0,-2.50475,-152.00003
1209,GP15_02_33,CK,0.0,-4.99972,-152.00247
1210,GP15_02_35,CK,0.0,-10.49975,-151.99948
1211,GP15_02_37,CK,0.0,-14.9986,-151.99808
1212,GP15_02_39,CK,0.0,-19.99443,-152.09907
1213,GP17-OCE_02_1,CK,0.0,-19.9999,-152.0003
1214,GP17-OCE_02_3,CK,0.0,-24.9996,-151.25
1215,GP17-OCE_02_6,CK,1.1299046719505e-05,-32.5,-150.0012
1216,GP17-OCE_02_8,CK,0.0,-37.5001,-149.2803
1217,GP17-OCE_02_10,CK,0.0,-42.5003,-148.4706
1218,GP17-OCE_02_12,CK,0.0,-47.5,-147.5199
1219,GP17-OCE_02_14,CK,0.0,-52.312,-146.4033
1220,GP17-OCE_02_16,CK,0.0,-54.9995,-145.6559
1221,GP17-OCE_02_18,CK,0.0,-56.1052,-145.3377
1222,GP17-OCE_02_20,CK,0.0,-57.6014,-144.8581
1223,GP17-OCE_02_22,CK,0.0,-59.9971,-143.9992
1224,GP17-OCE_02_25,CK,2.00364393407318e-05,-66.9998,-134.9994
1225,GP17-OCE_02_27,CK,0.0,-67.0003,-115.0079
1226,GP17-OCE_02_29,CK,0.0,-66.9988,-100.001
1227,GP17-OCE_02_32,CK,0.0,-59.9984,-82.4956
1228,GP17-OCE_02_33,CK,0.0,-57.0001,-78.9996
1229,GP17-OCE_02_35,CK,0.0,-54.3512,-76.5493
1230,GP17-OCE_02_37,CK,9.20767900641518e-06,-53.4991,-75.751
1231,GP17-OCE_02_38,CK,0.0,-52.7019,-75.0972
1232,GP15_02_1,CM,1.69107279992035e-05,56.05909,-156.96154
1233,GP15_02_3,CM,0.0,55.08013,-155.72003
1234,GP15_02_4,CM,0.0,55.07994,-155.72033
1235,GP15_02_5,CM,0.0,53.68004,-153.79988
1236,GP15_02_6,CM,0.0,52.00014,-151.99978
1237,GP15_02_8,CM,1.79702741238778e-05,47.00009,-151.99986
1238,GP15_02_9,CM,0.0,44.50019,-151.99984
1239,GP15_02_10,CM,0.0,41.99998,-151.99985
1240,GP15_02_12,CM,0.0,37.00007,-152.00017
1241,GP15_02_14,CM,0.0,32.00006,-151.99991
1242,GP15_02_15,CM,0.0,29.5003,-152.0005
1243,GP15_02_16,CM,0.0,26.99984,-152.00004
1244,GP15_02_18,CM,0.0,22.00015,-152.00005
1245,GP15_02_18-3,CM,0.0,19.68113,-154.51301
1246,GP15_02_19,CM,0.0,17.49998,-152.00007
1247,GP15_02_21,CM,0.0,11.00013,-152.00001
1248,GP15_02_23,CM,0.0,7.52686,-152.01638
1249,GP15_02_25,CM,0.0,5.01547,-152.0233
1250,GP15_02_27,CM,0.0,2.49982,-152.01363
1251,GP15_02_29,CM,0.0,0.0022,-152.01378
1252,GP15_02_31,CM,0.0,-2.50475,-152.00003
1253,GP15_02_33,CM,0.0,-4.99972,-152.00247
1254,GP15_02_35,CM,0.0,-10.49975,-151.99948
1255,GP15_02_37,CM,0.0,-14.9986,-151.99808
1256,GP15_02_39,CM,0.0,-19.99443,-152.09907
1257,GP17-OCE_02_1,CM,0.0,-19.9999,-152.0003
1258,GP17-OCE_02_3,CM,0.0,-24.9996,-151.25
1259,GP17-OCE_02_6,CM,0.0,-32.5,-150.0012
1260,GP17-OCE_02_8,CM,0.0,-37.5001,-149.2803
1261,GP17-OCE_02_10,CM,0.0,-42.5003,-148.4706
1262,GP17-OCE_02_12,CM,0.0,-47.5,-147.5199
1263,GP17-OCE_02_14,CM,0.0,-52.312,-146.4033
1264,GP17-OCE_02_16,CM,0.0,-54.9995,-145.6559
1265,GP17-OCE_02_18,CM,0.0,-56.1052,-145.3377
1266,GP17-OCE_02_20,CM,0.0,-57.6014,-144.8581
1267,GP17-OCE_02_22,CM,0.0,-59.9971,-143.9992
1268,GP17-OCE_02_25,CM,0.0,-66.9998,-134.9994
1269,GP17-OCE_02_27,CM,0.0,-67.0003,-115.0079
1270,GP17-OCE_02_29,CM,0.0,-66.9988,-100.001
1271,GP17-OCE_02_32,CM,0.0,-59.9984,-82.4956
1272,GP17-OCE_02_33,CM,0.0,-57.0001,-78.9996
1273,GP17-OCE_02_35,CM,0.0,-54.3512,-76.5493
1274,GP17-OCE_02_37,CM,0.0,-53.4991,-75.751
1275,GP17-OCE_02_38,CM,0.0,-52.7019,-75.0972
1276,GP15_02_1,CO,0.000510510582195421,56.05909,-156.96154
1277,GP15_02_3,CO,0.0005548421805523822,55.08013,-155.72003
1278,GP15_02_4,CO,0.0007458238418936407,55.07994,-155.72033
1279,GP15_02_5,CO,0.0005897479919852139,53.68004,-153.79988
1280,GP15_02_6,CO,0.000476842352402999,52.00014,-151.99978
1281,GP15_02_8,CO,0.0007911638000230094,47.00009,-151.99986
1282,GP15_02_9,CO,0.00033259906770912324,44.50019,-151.99984
1283,GP15_02_10,CO,0.00036141470516326096,41.99998,-151.99985
1284,GP15_02_12,CO,0.00020911125007267123,37.00007,-152.00017
1285,GP15_02_14,CO,0.00023846071708856148,32.00006,-151.99991
1286,GP15_02_15,CO,0.00021534886747156244,29.5003,-152.0005
1287,GP15_02_16,CO,0.00013821276213816876,26.99984,-152.00004
1288,GP15_02_18,CO,0.0001930793164558977,22.00015,-152.00005
1289,GP15_02_18-3,CO,0.0001578399882706719,19.68113,-154.51301
1290,GP15_02_19,CO,0.00024293050502325196,17.49998,-152.00007
1291,GP15_02_21,CO,0.000437602259257677,11.00013,-152.00001
1292,GP15_02_23,CO,0.00026731186947609583,7.52686,-152.01638
1293,GP15_02_25,CO,0.00021335047215347434,5.01547,-152.0233
1294,GP15_02_27,CO,0.00014921225764274088,2.49982,-152.01363
1295,GP15_02_29,CO,0.000710986897157357,0.0022,-152.01378
1296,GP15_02_31,CO,0.0003575551955344097,-2.50475,-152.00003
1297,GP15_02_33,CO,0.0008145564129983195,-4.99972,-152.00247
1298,GP15_02_35,CO,0.0012598510084547779,-10.49975,-151.99948
1299,GP15_02_37,CO,0.0006937903435828666,-14.9986,-151.99808
1300,GP15_02_39,CO,0.0007069938523204177,-19.99443,-152.09907
1301,GP17-OCE_02_1,CO,0.00014923364922569013,-19.9999,-152.0003
1302,GP17-OCE_02_3,CO,0.00016498273472325477,-24.9996,-151.25
1303,GP17-OCE_02_6,CO,0.00019516047827663428,-32.5,-150.0012
1304,GP17-OCE_02_8,CO,0.00026134124641216823,-37.5001,-149.2803
1305,GP17-OCE_02_10,CO,0.00012789785046386348,-42.5003,-148.4706
1306,GP17-OCE_02_12,CO,0.0002255954973371035,-47.5,-147.5199
1307,GP17-OCE_02_14,CO,0.00036336528263410627,-52.312,-146.4033
1308,GP17-OCE_02_16,CO,0.00018585002940802722,-54.9995,-145.6559
1309,GP17-OCE_02_18,CO,0.0005347779922599169,-56.1052,-145.3377
1310,GP17-OCE_02_20,CO,0.00020985264266975323,-57.6014,-144.8581
1311,GP17-OCE_02_22,CO,0.0007636888291624855,-59.9971,-143.9992
1312,GP17-OCE_02_25,CO,0.0012925506912192589,-66.9998,-134.9994
1313,GP17-OCE_02_27,CO,0.0014304535273172796,-67.0003,-115.0079
1314,GP17-OCE_02_29,CO,0.0007353714324185046,-66.9988,-100.001
1315,GP17-OCE_02_32,CO,0.0007345437080411857,-59.9984,-82.4956
1316,GP17-OCE_02_33,CO,0.0008190323952869506,-57.0001,-78.9996
1317,GP17-OCE_02_35,CO,0.0010196697402232314,-54.3512,-76.5493
1318,GP17-OCE_02_37,CO,0.0006034357479119041,-53.4991,-75.751
1319,GP17-OCE_02_38,CO,0.00022420049581577356,-52.7019,-75.0972
1320,GP15_02_1,CP,0.0,56.05909,-156.96154
1321,GP15_02_3,CP,0.0,55.08013,-155.72003
1322,GP15_02_4,CP,0.0,55.07994,-155.72033
1323,GP15_02_5,CP,0.0,53.68004,-153.79988
1324,GP15_02_6,CP,0.0,52.00014,-151.99978
1325,GP15_02_8,CP,0.0,47.00009,-151.99986
1326,GP15_02_9,CP,0.0,44.50019,-151.99984
1327,GP15_02_10,CP,0.0,41.99998,-151.99985
1328,GP15_02_12,CP,3.1712777369198e-05,37.00007,-152.00017
1329,GP15_02_14,CP,0.0001427896218387833,32.00006,-151.99991
1330,GP15_02_15,CP,0.0001481105597340328,29.5003,-152.0005
1331,GP15_02_16,CP,0.0001151464039781067,26.99984,-152.00004
1332,GP15_02_18,CP,0.0001708081675695766,22.00015,-152.00005
1333,GP15_02_18-3,CP,0.00020948807907398282,19.68113,-154.51301
1334,GP15_02_19,CP,0.0001703767144016467,17.49998,-152.00007
1335,GP15_02_21,CP,0.00015644913902188712,11.00013,-152.00001
1336,GP15_02_23,CP,0.0001047096346365758,7.52686,-152.01638
1337,GP15_02_25,CP,0.0001571000344818626,5.01547,-152.0233
1338,GP15_02_27,CP,2.78476599070171e-05,2.49982,-152.01363
1339,GP15_02_29,CP,0.0,0.0022,-152.01378
1340,GP15_02_31,CP,0.0,-2.50475,-152.00003
1341,GP15_02_33,CP,0.0,-4.99972,-152.00247
1342,GP15_02_35,CP,1.9353945849177e-05,-10.49975,-151.99948
1343,GP15_02_37,CP,0.0001003333766665911,-14.9986,-151.99808
1344,GP15_02_39,CP,0.000127948783521647,-19.99443,-152.09907
1345,GP17-OCE_02_1,CP,0.00017579720146960852,-19.9999,-152.0003
1346,GP17-OCE_02_3,CP,0.0001352385410121303,-24.9996,-151.25
1347,GP17-OCE_02_6,CP,5.06197293033824e-05,-32.5,-150.0012
1348,GP17-OCE_02_8,CP,0.0,-37.5001,-149.2803
1349,GP17-OCE_02_10,CP,0.0,-42.5003,-148.4706
1350,GP17-OCE_02_12,CP,0.0,-47.5,-147.5199
1351,GP17-OCE_02_14,CP,0.0,-52.312,-146.4033
1352,GP17-OCE_02_16,CP,0.0,-54.9995,-145.6559
1353,GP17-OCE_02_18,CP,1.70336578945933e-05,-56.1052,-145.3377
1354,GP17-OCE_02_20,CP,0.0,-57.6014,-144.8581
1355,GP17-OCE_02_22,CP,0.0,-59.9971,-143.9992
1356,GP17-OCE_02_25,CP,1.40255075385122e-05,-66.9998,-134.9994
1357,GP17-OCE_02_27,CP,1.37619057681817e-05,-67.0003,-115.0079
1358,GP17-OCE_02_29,CP,0.0,-66.9988,-100.001
1359,GP17-OCE_02_32,CP,0.0,-59.9984,-82.4956
1360,GP17-OCE_02_33,CP,0.0,-57.0001,-78.9996
1361,GP17-OCE_02_35,CP,0.0,-54.3512,-76.5493
1362,GP17-OCE_02_37,CP,0.0,-53.4991,-75.751
1363,GP17-OCE_02_38,CP,0.0,-52.7019,-75.0972
1364,GP15_02_1,CQ,0.008551555480812656,56.05909,-156.96154
1365,GP15_02_3,CQ,0.002635979085649048,55.08013,-155.72003
1366,GP15_02_4,CQ,0.000632003225968573,55.07994,-155.72033
1367,GP15_02_5,CQ,0.00092604370146403,53.68004,-153.79988
1368,GP15_02_6,CQ,0.0014796346524095015,52.00014,-151.99978
1369,GP15_02_8,CQ,0.0001884261752794954,47.00009,-151.99986
1370,GP15_02_9,CQ,0.00128990193697422,44.50019,-151.99984
1371,GP15_02_10,CQ,0.007987963227838889,41.99998,-151.99985
1372,GP15_02_12,CQ,0.008745448147527302,37.00007,-152.00017
1373,GP15_02_14,CQ,0.00935759750450405,32.00006,-151.99991
1374,GP15_02_15,CQ,0.0058574679890817825,29.5003,-152.0005
1375,GP15_02_16,CQ,0.00550598917675168,26.99984,-152.00004
1376,GP15_02_18,CQ,0.0066443117087647136,22.00015,-152.00005
1377,GP15_02_18-3,CQ,0.007114024095309483,19.68113,-154.51301
1378,GP15_02_19,CQ,0.008688438448356742,17.49998,-152.00007
1379,GP15_02_21,CQ,0.007546112792865136,11.00013,-152.00001
1380,GP15_02_23,CQ,0.006446016599094392,7.52686,-152.01638
1381,GP15_02_25,CQ,0.007648948277895976,5.01547,-152.0233
1382,GP15_02_27,CQ,0.011596343595120748,2.49982,-152.01363
1383,GP15_02_29,CQ,0.011145680304911714,0.0022,-152.01378
1384,GP15_02_31,CQ,0.00918971555389951,-2.50475,-152.00003
1385,GP15_02_33,CQ,0.007791489349158439,-4.99972,-152.00247
1386,GP15_02_35,CQ,0.008365770698302305,-10.49975,-151.99948
1387,GP15_02_37,CQ,0.007758990483441379,-14.9986,-151.99808
1388,GP15_02_39,CQ,0.008175906081122834,-19.99443,-152.09907
1389,GP17-OCE_02_1,CQ,0.0029488275095835457,-19.9999,-152.0003
1390,GP17-OCE_02_3,CQ,0.0025595713536377064,-24.9996,-151.25
1391,GP17-OCE_02_6,CQ,0.0020056499244454824,-32.5,-150.0012
1392,GP17-OCE_02_8,CQ,0.001925630963278357,-37.5001,-149.2803
1393,GP17-OCE_02_10,CQ,0.000800909401756032,-42.5003,-148.4706
1394,GP17-OCE_02_12,CQ,0.00018696034547114888,-47.5,-147.5199
1395,GP17-OCE_02_14,CQ,6.76880523124417e-05,-52.312,-146.4033
1396,GP17-OCE_02_16,CQ,2.05205686731894e-05,-54.9995,-145.6559
1397,GP17-OCE_02_18,CQ,1.9845038323798e-05,-56.1052,-145.3377
1398,GP17-OCE_02_20,CQ,1.83162952291736e-05,-57.6014,-144.8581
1399,GP17-OCE_02_22,CQ,3.6638276350258605e-05,-59.9971,-143.9992
1400,GP17-OCE_02_25,CQ,3.26807942644946e-05,-66.9998,-134.9994
1401,GP17-OCE_02_27,CQ,0.0,-67.0003,-115.0079
1402,GP17-OCE_02_29,CQ,3.76519691130154e-05,-66.9988,-100.001
1403,GP17-OCE_02_32,CQ,1.77298828248925e-05,-59.9984,-82.4956
1404,GP17-OCE_02_33,CQ,0.0,-57.0001,-78.9996
1405,GP17-OCE_02_35,CQ,0.0,-54.3512,-76.5493
1406,GP17-OCE_02_37,CQ,0.0,-53.4991,-75.751
1407,GP17-OCE_02_38,CQ,0.0009038789709813569,-52.7019,-75.0972
1408,GP15_02_1,CT,0.0,56.05909,-156.96154
1409,GP15_02_3,CT,0.0,55.08013,-155.72003
1410,GP15_02_4,CT,0.0,55.07994,-155.72033
1411,GP15_02_5,CT,0.0,53.68004,-153.79988
1412,GP15_02_6,CT,0.0,52.00014,-151.99978
1413,GP15_02_8,CT,1.08910752265926e-05,47.00009,-151.99986
1414,GP15_02_9,CT,0.0,44.50019,-151.99984
1415,GP15_02_10,CT,0.0,41.99998,-151.99985
1416,GP15_02_12,CT,0.0,37.00007,-152.00017
1417,GP15_02_14,CT,7.91149590128297e-06,32.00006,-151.99991
1418,GP15_02_15,CT,0.0,29.5003,-152.0005
1419,GP15_02_16,CT,8.24942223867244e-06,26.99984,-152.00004
1420,GP15_02_18,CT,0.0,22.00015,-152.00005
1421,GP15_02_18-3,CT,0.0,19.68113,-154.51301
1422,GP15_02_19,CT,5.4298706822143e-06,17.49998,-152.00007
1423,GP15_02_21,CT,1.06583194228767e-05,11.00013,-152.00001
1424,GP15_02_23,CT,5.2807983502296e-06,7.52686,-152.01638
1425,GP15_02_25,CT,0.0,5.01547,-152.0233
1426,GP15_02_27,CT,7.82237637837559e-06,2.49982,-152.01363
1427,GP15_02_29,CT,0.0,0.0022,-152.01378
1428,GP15_02_31,CT,8.23195617106483e-06,-2.50475,-152.00003
1429,GP15_02_33,CT,0.0,-4.99972,-152.00247
1430,GP15_02_35,CT,0.0,-10.49975,-151.99948
1431,GP15_02_37,CT,7.06642512638552e-06,-14.9986,-151.99808
1432,GP15_02_39,CT,6.86866128767892e-06,-19.99443,-152.09907
1433,GP17-OCE_02_1,CT,0.0,-19.9999,-152.0003
1434,GP17-OCE_02_3,CT,0.0,-24.9996,-151.25
1435,GP17-OCE_02_6,CT,0.0,-32.5,-150.0012
1436,GP17-OCE_02_8,CT,0.0,-37.5001,-149.2803
1437,GP17-OCE_02_10,CT,0.0,-42.5003,-148.4706
1438,GP17-OCE_02_12,CT,0.0,-47.5,-147.5199
1439,GP17-OCE_02_14,CT,3.49292053516108e-06,-52.312,-146.4033
1440,GP17-OCE_02_16,CT,0.0,-54.9995,-145.6559
1441,GP17-OCE_02_18,CT,4.09627043557354e-06,-56.1052,-145.3377
1442,GP17-OCE_02_20,CT,0.0,-57.6014,-144.8581
1443,GP17-OCE_02_22,CT,3.76285968361912e-06,-59.9971,-143.9992
1444,GP17-OCE_02_25,CT,2.02372052659896e-05,-66.9998,-134.9994
1445,GP17-OCE_02_27,CT,3.30947633703768e-06,-67.0003,-115.0079
1446,GP17-OCE_02_29,CT,0.0,-66.9988,-100.001
1447,GP17-OCE_02_32,CT,7.31935042470515e-06,-59.9984,-82.4956
1448,GP17-OCE_02_33,CT,0.0,-57.0001,-78.9996
1449,GP17-OCE_02_35,CT,0.0,-54.3512,-76.5493
1450,GP17-OCE_02_37,CT,0.0,-53.4991,-75.751
1451,GP17-OCE_02_38,CT,0.0,-52.7019,-75.0972
1452,GP15_02_1,CU,0.0,56.05909,-156.96154
1453,GP15_02_3,CU,0.0,55.08013,-155.72003
1454,GP15_02_4,CU,0.0,55.07994,-155.72033
1455,GP15_02_5,CU,0.0,53.68004,-153.79988
1456,GP15_02_6,CU,0.0,52.00014,-151.99978
1457,GP15_02_8,CU,0.0,47.00009,-151.99986
1458,GP15_02_9,CU,0.0,44.50019,-151.99984
1459,GP15_02_10,CU,0.0,41.99998,-151.99985
1460,GP15_02_12,CU,0.0,37.00007,-152.00017
1461,GP15_02_14,CU,0.0,32.00006,-151.99991
1462,GP15_02_15,CU,0.0,29.5003,-152.0005
1463,GP15_02_16,CU,0.0,26.99984,-152.00004
1464,GP15_02_18,CU,0.0,22.00015,-152.00005
1465,GP15_02_18-3,CU,0.0,19.68113,-154.51301
1466,GP15_02_19,CU,0.0,17.49998,-152.00007
1467,GP15_02_21,CU,0.0,11.00013,-152.00001
1468,GP15_02_23,CU,0.0,7.52686,-152.01638
1469,GP15_02_25,CU,0.0,5.01547,-152.0233
1470,GP15_02_27,CU,0.0,2.49982,-152.01363
1471,GP15_02_29,CU,0.0,0.0022,-152.01378
1472,GP15_02_31,CU,0.0,-2.50475,-152.00003
1473,GP15_02_33,CU,0.0,-4.99972,-152.00247
1474,GP15_02_35,CU,0.0,-10.49975,-151.99948
1475,GP15_02_37,CU,0.0,-14.9986,-151.99808
1476,GP15_02_39,CU,0.0,-19.99443,-152.09907
1477,GP17-OCE_02_1,CU,0.0,-19.9999,-152.0003
1478,GP17-OCE_02_3,CU,0.0,-24.9996,-151.25
1479,GP17-OCE_02_6,CU,0.0,-32.5,-150.0012
1480,GP17-OCE_02_8,CU,0.0,-37.5001,-149.2803
1481,GP17-OCE_02_10,CU,0.0,-42.5003,-148.4706
1482,GP17-OCE_02_12,CU,0.0,-47.5,-147.5199
1483,GP17-OCE_02_14,CU,0.0,-52.312,-146.4033
1484,GP17-OCE_02_16,CU,0.0,-54.9995,-145.6559
1485,GP17-OCE_02_18,CU,1.50296981422882e-05,-56.1052,-145.3377
1486,GP17-OCE_02_20,CU,0.0,-57.6014,-144.8581
1487,GP17-OCE_02_22,CU,0.0,-59.9971,-143.9992
1488,GP17-OCE_02_25,CU,9.75687480939984e-06,-66.9998,-134.9994
1489,GP17-OCE_02_27,CU,1.21428580307485e-05,-67.0003,-115.0079
1490,GP17-OCE_02_29,CU,0.0,-66.9988,-100.001
1491,GP17-OCE_02_32,CU,0.0,-59.9984,-82.4956
1492,GP17-OCE_02_33,CU,0.0,-57.0001,-78.9996
1493,GP17-OCE_02_35,CU,0.0,-54.3512,-76.5493
1494,GP17-OCE_02_37,CU,0.0,-53.4991,-75.751
1495,GP17-OCE_02_38,CU,0.0,-52.7019,-75.0972
1496,GP15_02_1,D,0.004045569653423689,56.05909,-156.96154
1497,GP15_02_3,D,0.003762338847890184,55.08013,-155.72003
1498,GP15_02_4,D,0.0021887795099958087,55.07994,-155.72033
1499,GP15_02_5,D,0.003080566809205475,53.68004,-153.79988
1500,GP15_02_6,D,0.0035388833324230427,52.00014,-151.99978
1501,GP15_02_8,D,0.0028894481713423155,47.00009,-151.99986
1502,GP15_02_9,D,0.003113226043851251,44.50019,-151.99984
1503,GP15_02_10,D,0.01013573949325763,41.99998,-151.99985
1504,GP15_02_12,D,0.010662099101346181,37.00007,-152.00017
1505,GP15_02_14,D,0.011944932437428016,32.00006,-151.99991
