,stn,clade,sum,lat,lon
127,GP17-OCE_02_32,Eukaryota,0.4018482092378845,-59.9984,-82.4956
128,GP17-OCE_02_33,Eukaryota,0.3917552875933936,-57.0001,-78.9996
129,GP17-OCE_02_35,Eukaryota,0.4063447023892963,-54.3512,-76.5493
130,GP17-OCE_02_37,Eukaryota,0.4183391433458192,-53.4991,-75.751
131,GP17-OCE_02_38,Eukaryota,0.27160041066660184,-52.7019,-75.0972
132,GP15_02_1,MissingFromTaxDict,0.0633955969451309,56.05909,-156.96154
133,GP15_02_3,MissingFromTaxDict,0.0883446114923845,55.08013,-155.72003
134,GP15_02_4,MissingFromTaxDict,0.08242275263106895,55.07994,-155.72033
135,GP15_02_5,MissingFromTaxDict,0.08617039427669945,53.68004,-153.79988
136,GP15_02_6,MissingFromTaxDict,0.08931183888214364,52.00014,-151.99978
137,GP15_02_8,MissingFromTaxDict,0.09388059831015722,47.00009,-151.99986
138,GP15_02_9,MissingFromTaxDict,0.09728548170709211,44.50019,-151.99984
139,GP15_02_10,MissingFromTaxDict,0.06321129214950963,41.99998,-151.99985
140,GP15_02_12,MissingFromTaxDict,0.06161087678806489,37.00007,-152.00017
141,GP15_02_14,MissingFromTaxDict,0.062437619303256794,32.00006,-151.99991
142,GP15_02_15,MissingFromTaxDict,0.07494476352195756,29.5003,-152.0005
143,GP15_02_16,MissingFromTaxDict,0.07619359875855312,26.99984,-152.00004
144,GP15_02_18,MissingFromTaxDict,0.06827581753232409,22.00015,-152.00005
145,GP15_02_18-3,MissingFromTaxDict,0.06111357922838624,19.68113,-154.51301
146,GP15_02_19,MissingFromTaxDict,0.06662563226660932,17.49998,-152.00007
147,GP15_02_21,MissingFromTaxDict,0.06157529264255792,11.00013,-152.00001
148,GP15_02_23,MissingFromTaxDict,0.06601101340445906,7.52686,-152.01638
149,GP15_02_25,MissingFromTaxDict,0.057509153043823445,5.01547,-152.0233
150,GP15_02_27,MissingFromTaxDict,0.06410806129875837,2.49982,-152.01363
151,GP15_02_29,MissingFromTaxDict,0.05689001135210955,0.0022,-152.01378
152,GP15_02_31,MissingFromTaxDict,0.06793147401203165,-2.50475,-152.00003
153,GP15_02_33,MissingFromTaxDict,0.06472451210827135,-4.99972,-152.00247
154,GP15_02_35,MissingFromTaxDict,0.053394289773708754,-10.49975,-151.99948
155,GP15_02_37,MissingFromTaxDict,0.05722729856094408,-14.9986,-151.99808
156,GP15_02_39,MissingFromTaxDict,0.04794131524765839,-19.99443,-152.09907
157,GP17-OCE_02_1,MissingFromTaxDict,0.08353032684094218,-19.9999,-152.0003
158,GP17-OCE_02_3,MissingFromTaxDict,0.0810421516114203,-24.9996,-151.25
159,GP17-OCE_02_6,MissingFromTaxDict,0.08017572379587007,-32.5,-150.0012
160,GP17-OCE_02_8,MissingFromTaxDict,0.0840407513142382,-37.5001,-149.2803
161,GP17-OCE_02_10,MissingFromTaxDict,0.08909263575602126,-42.5003,-148.4706
