,stn,module,sum,lat,lon
3172,GP15_02_6,"M00014,M00129,M00361,M00362",9.018132207012591e-05,52.00014,-151.99978
3173,GP15_02_8,"M00014,M00129,M00361,M00362",0.0001449795400398322,47.00009,-151.99986
3174,GP15_02_9,"M00014,M00129,M00361,M00362",9.497840502733896e-05,44.50019,-151.99984
3175,GP15_02_10,"M00014,M00129,M00361,M00362",0.0001479616455934873,41.99998,-151.99985
3176,GP15_02_12,"M00014,M00129,M00361,M00362",0.00018160682093003544,37.00007,-152.00017
3177,GP15_02_14,"M00014,M00129,M00361,M00362",9.650699149395607e-05,32.00006,-151.99991
3178,GP15_02_15,"M00014,M00129,M00361,M00362",5.099991951217758e-05,29.5003,-152.0005
3179,GP15_02_16,"M00014,M00129,M00361,M00362",9.515011985082539e-05,26.99984,-152.00004
3180,GP15_02_18,"M00014,M00129,M00361,M00362",8.871155476491133e-05,22.00015,-152.00005
3181,GP15_02_18-3,"M00014,M00129,M00361,M00362",7.555717955817114e-05,19.68113,-154.51301
3182,GP15_02_19,"M00014,M00129,M00361,M00362",6.66317269668668e-05,17.49998,-152.00007
3183,GP15_02_21,"M00014,M00129,M00361,M00362",5.820110249140954e-05,11.00013,-152.00001
3184,GP15_02_23,"M00014,M00129,M00361,M00362",8.002685106255493e-05,7.52686,-152.01638
3185,GP15_02_25,"M00014,M00129,M00361,M00362",6.974095793093959e-05,5.01547,-152.0233
3186,GP15_02_27,"M00014,M00129,M00361,M00362",0.0001365807257614124,2.49982,-152.01363
3187,GP15_02_29,"M00014,M00129,M00361,M00362",0.00020100230453608587,0.0022,-152.01378
3188,GP15_02_31,"M00014,M00129,M00361,M00362",0.0002320970897734523,-2.50475,-152.00003
3189,GP15_02_33,"M00014,M00129,M00361,M00362",0.0003795671632179833,-4.99972,-152.00247
3190,GP15_02_35,"M00014,M00129,M00361,M00362",0.0005342619734603134,-10.49975,-151.99948
3191,GP15_02_37,"M00014,M00129,M00361,M00362",0.000321443398399587,-14.9986,-151.99808
3192,GP15_02_39,"M00014,M00129,M00361,M00362",0.0003486758513417032,-19.99443,-152.09907
3193,GP17-OCE_02_1,"M00014,M00129,M00361,M00362",9.733376574249812e-05,-19.9999,-152.0003
3194,GP17-OCE_02_3,"M00014,M00129,M00361,M00362",0.00011111599990326776,-24.9996,-151.25
3195,GP17-OCE_02_6,"M00014,M00129,M00361,M00362",0.00010894878656723531,-32.5,-150.0012
3196,GP17-OCE_02_8,"M00014,M00129,M00361,M00362",0.00020487307394443966,-37.5001,-149.2803
3197,GP17-OCE_02_10,"M00014,M00129,M00361,M00362",0.00019659282901186235,-42.5003,-148.4706
3198,GP17-OCE_02_12,"M00014,M00129,M00361,M00362",0.00018674929486766647,-47.5,-147.5199
3199,GP17-OCE_02_14,"M00014,M00129,M00361,M00362",0.00015673339505385952,-52.312,-146.4033
3200,GP17-OCE_02_16,"M00014,M00129,M00361,M00362",0.0001758326721077154,-54.9995,-145.6559
3201,GP17-OCE_02_18,"M00014,M00129,M00361,M00362",0.00027493715318770325,-56.1052,-145.3377
3202,GP17-OCE_02_20,"M00014,M00129,M00361,M00362",0.00013575069314691396,-57.6014,-144.8581
3203,GP17-OCE_02_22,"M00014,M00129,M00361,M00362",0.00029789589005878005,-59.9971,-143.9992
3204,GP17-OCE_02_25,"M00014,M00129,M00361,M00362",0.000415160381086081,-66.9998,-134.9994
3205,GP17-OCE_02_27,"M00014,M00129,M00361,M00362",0.00043934591447359884,-67.0003,-115.0079
3206,GP17-OCE_02_29,"M00014,M00129,M00361,M00362",0.00015133575452524204,-66.9988,-100.001
3207,GP17-OCE_02_32,"M00014,M00129,M00361,M00362",0.00024537802605522735,-59.9984,-82.4956
3208,GP17-OCE_02_33,"M00014,M00129,M00361,M00362",0.0001865150504974967,-57.0001,-78.9996
3209,GP17-OCE_02_35,"M00014,M00129,M00361,M00362",0.0002630066231058585,-54.3512,-76.5493
3210,GP17-OCE_02_37,"M00014,M00129,M00361,M00362",0.00023297443446838417,-53.4991,-75.751
3211,GP17-OCE_02_38,"M00014,M00129,M00361,M00362",0.000140056798467366,-52.7019,-75.0972
3212,GP15_02_1,"M00014,M00361,M00362",0.0,56.05909,-156.96154
3213,GP15_02_3,"M00014,M00361,M00362",0.0,55.08013,-155.72003
3214,GP15_02_4,"M00014,M00361,M00362",0.0,55.07994,-155.72033
3215,GP15_02_5,"M00014,M00361,M00362",0.0,53.68004,-153.79988
3216,GP15_02_6,"M00014,M00361,M00362",0.0,52.00014,-151.99978
3217,GP15_02_8,"M00014,M00361,M00362",0.0,47.00009,-151.99986
3218,GP15_02_9,"M00014,M00361,M00362",0.0,44.50019,-151.99984
3219,GP15_02_10,"M00014,M00361,M00362",0.0,41.99998,-151.99985
3220,GP15_02_12,"M00014,M00361,M00362",0.0,37.00007,-152.00017
3221,GP15_02_14,"M00014,M00361,M00362",0.0,32.00006,-151.99991
3222,GP15_02_15,"M00014,M00361,M00362",0.0,29.5003,-152.0005
3223,GP15_02_16,"M00014,M00361,M00362",0.0,26.99984,-152.00004
3224,GP15_02_18,"M00014,M00361,M00362",0.0,22.00015,-152.00005
3225,GP15_02_18-3,"M00014,M00361,M00362",0.0,19.68113,-154.51301
3226,GP15_02_19,"M00014,M00361,M00362",0.0,17.49998,-152.00007
3227,GP15_02_21,"M00014,M00361,M00362",0.0,11.00013,-152.00001
3228,GP15_02_23,"M00014,M00361,M00362",0.0,7.52686,-152.01638
3229,GP15_02_25,"M00014,M00361,M00362",0.0,5.01547,-152.0233
3230,GP15_02_27,"M00014,M00361,M00362",0.0,2.49982,-152.01363
3231,GP15_02_29,"M00014,M00361,M00362",0.0,0.0022,-152.01378
3232,GP15_02_31,"M00014,M00361,M00362",0.0,-2.50475,-152.00003
3233,GP15_02_33,"M00014,M00361,M00362",0.0,-4.99972,-152.00247
3234,GP15_02_35,"M00014,M00361,M00362",7.34441267566491e-06,-10.49975,-151.99948
3235,GP15_02_37,"M00014,M00361,M00362",0.0,-14.9986,-151.99808
3236,GP15_02_39,"M00014,M00361,M00362",0.0,-19.99443,-152.09907
3237,GP17-OCE_02_1,"M00014,M00361,M00362",0.0,-19.9999,-152.0003
3238,GP17-OCE_02_3,"M00014,M00361,M00362",0.0,-24.9996,-151.25
3239,GP17-OCE_02_6,"M00014,M00361,M00362",0.0,-32.5,-150.0012
3240,GP17-OCE_02_8,"M00014,M00361,M00362",0.0,-37.5001,-149.2803
3241,GP17-OCE_02_10,"M00014,M00361,M00362",5.3241142002235305e-06,-42.5003,-148.4706
3242,GP17-OCE_02_12,"M00014,M00361,M00362",5.53626496590683e-06,-47.5,-147.5199
3243,GP17-OCE_02_14,"M00014,M00361,M00362",2.5223840044072e-06,-52.312,-146.4033
3244,GP17-OCE_02_16,"M00014,M00361,M00362",3.62541779303347e-06,-54.9995,-145.6559
3245,GP17-OCE_02_18,"M00014,M00361,M00362",2.180258147951755e-05,-56.1052,-145.3377
3246,GP17-OCE_02_20,"M00014,M00361,M00362",9.20218187008311e-06,-57.6014,-144.8581
3247,GP17-OCE_02_22,"M00014,M00361,M00362",1.451256448377757e-05,-59.9971,-143.9992
3248,GP17-OCE_02_25,"M00014,M00361,M00362",4.5421342484836536e-05,-66.9998,-134.9994
3249,GP17-OCE_02_27,"M00014,M00361,M00362",4.09445077777986e-05,-67.0003,-115.0079
3250,GP17-OCE_02_29,"M00014,M00361,M00362",9.97809473063618e-06,-66.9988,-100.001
3251,GP17-OCE_02_32,"M00014,M00361,M00362",1.87942840236425e-05,-59.9984,-82.4956
3252,GP17-OCE_02_33,"M00014,M00361,M00362",3.943277868100627e-05,-57.0001,-78.9996
3253,GP17-OCE_02_35,"M00014,M00361,M00362",3.100302581347851e-05,-54.3512,-76.5493
3254,GP17-OCE_02_37,"M00014,M00361,M00362",1.608507946105071e-05,-53.4991,-75.751
3255,GP17-OCE_02_38,"M00014,M00361,M00362",3.09902176491853e-06,-52.7019,-75.0972
3256,GP15_02_1,M00015,2.642837594818505e-05,56.05909,-156.96154
3257,GP15_02_3,M00015,9.16837300474992e-06,55.08013,-155.72003
3258,GP15_02_4,M00015,1.54991267320864e-05,55.07994,-155.72033
3259,GP15_02_5,M00015,1.51400795636182e-05,53.68004,-153.79988
3260,GP15_02_6,M00015,1.5430638348678e-05,52.00014,-151.99978
3261,GP15_02_8,M00015,4.5992331359301e-05,47.00009,-151.99986
3262,GP15_02_9,M00015,0.0,44.50019,-151.99984
3263,GP15_02_10,M00015,0.00018866460640753119,41.99998,-151.99985
3264,GP15_02_12,M00015,0.0002847749600344137,37.00007,-152.00017
3265,GP15_02_14,M00015,0.0006544837820061598,32.00006,-151.99991
3266,GP15_02_15,M00015,0.000546628578181623,29.5003,-152.0005
3267,GP15_02_16,M00015,0.0007154247038527434,26.99984,-152.00004
3268,GP15_02_18,M00015,0.0006717489064489086,22.00015,-152.00005
3269,GP15_02_18-3,M00015,0.0009004683047942829,19.68113,-154.51301
3270,GP15_02_19,M00015,0.0008303747848609403,17.49998,-152.00007
3271,GP15_02_21,M00015,0.0010740325211605305,11.00013,-152.00001
3272,GP15_02_23,M00015,0.0010689399281533386,7.52686,-152.01638
3273,GP15_02_25,M00015,0.0009799058678694314,5.01547,-152.0233
3274,GP15_02_27,M00015,8.115179859309741e-05,2.49982,-152.01363
3275,GP15_02_29,M00015,4.0129173663259e-05,0.0022,-152.01378
3276,GP15_02_31,M00015,5.87874072541071e-05,-2.50475,-152.00003
3277,GP15_02_33,M00015,6.554425561657327e-05,-4.99972,-152.00247
3278,GP15_02_35,M00015,7.052587132335373e-05,-10.49975,-151.99948
3279,GP15_02_37,M00015,0.0004540621248661364,-14.9986,-151.99808
3280,GP15_02_39,M00015,0.0006595443836173761,-19.99443,-152.09907
3281,GP17-OCE_02_1,M00015,0.0006537341585637399,-19.9999,-152.0003
3282,GP17-OCE_02_3,M00015,0.0006405369708409912,-24.9996,-151.25
3283,GP17-OCE_02_6,M00015,0.0001552187968876055,-32.5,-150.0012
3284,GP17-OCE_02_8,M00015,0.00010953207432545231,-37.5001,-149.2803
3285,GP17-OCE_02_10,M00015,0.00010517521057670506,-42.5003,-148.4706
3286,GP17-OCE_02_12,M00015,7.94990520160263e-05,-47.5,-147.5199
3287,GP17-OCE_02_14,M00015,9.771812862314999e-05,-52.312,-146.4033
3288,GP17-OCE_02_16,M00015,4.5655616343198507e-05,-54.9995,-145.6559
3289,GP17-OCE_02_18,M00015,3.9079786546877e-05,-56.1052,-145.3377
3290,GP17-OCE_02_20,M00015,4.61579680493989e-05,-57.6014,-144.8581
3291,GP17-OCE_02_22,M00015,4.389614045164989e-05,-59.9971,-143.9992
3292,GP17-OCE_02_25,M00015,8.126229912088444e-05,-66.9998,-134.9994
3293,GP17-OCE_02_27,M00015,0.0001044997640747677,-67.0003,-115.0079
3294,GP17-OCE_02_29,M00015,2.040147959613047e-05,-66.9988,-100.001
3295,GP17-OCE_02_32,M00015,4.3190779127794086e-05,-59.9984,-82.4956
3296,GP17-OCE_02_33,M00015,5.571907358488995e-05,-57.0001,-78.9996
3297,GP17-OCE_02_35,M00015,1.7364286606886578e-05,-54.3512,-76.5493
3298,GP17-OCE_02_37,M00015,8.703219234148588e-05,-53.4991,-75.751
3299,GP17-OCE_02_38,M00015,9.22917998785555e-05,-52.7019,-75.0972
3300,GP15_02_1,M00016,2.8904037826012003e-05,56.05909,-156.96154
3301,GP15_02_3,M00016,9.85236687154159e-05,55.08013,-155.72003
3302,GP15_02_4,M00016,8.466185779223481e-05,55.07994,-155.72033
3303,GP15_02_5,M00016,0.0001105311915552871,53.68004,-153.79988
3304,GP15_02_6,M00016,0.00016798572402874717,52.00014,-151.99978
3305,GP15_02_8,M00016,0.00010270570358237712,47.00009,-151.99986
3306,GP15_02_9,M00016,0.00015002966742309513,44.50019,-151.99984
3307,GP15_02_10,M00016,3.13152312433426e-05,41.99998,-151.99985
3308,GP15_02_12,M00016,0.00018958155736223582,37.00007,-152.00017
3309,GP15_02_14,M00016,6.50209007542509e-05,32.00006,-151.99991
3310,GP15_02_15,M00016,6.65147322373619e-05,29.5003,-152.0005
3311,GP15_02_16,M00016,7.165834715592025e-05,26.99984,-152.00004
3312,GP15_02_18,M00016,7.80862626102827e-05,22.00015,-152.00005
3313,GP15_02_18-3,M00016,2.93339098190984e-05,19.68113,-154.51301
3314,GP15_02_19,M00016,2.410819472884074e-05,17.49998,-152.00007
3315,GP15_02_21,M00016,4.9002376270441904e-05,11.00013,-152.00001
3316,GP15_02_23,M00016,6.07970964856692e-05,7.52686,-152.01638
3317,GP15_02_25,M00016,6.87371579567058e-05,5.01547,-152.0233
3318,GP15_02_27,M00016,1.16680139275211e-05,2.49982,-152.01363
3319,GP15_02_29,M00016,2.38462408772317e-05,0.0022,-152.01378
3320,GP15_02_31,M00016,3.60907179161255e-05,-2.50475,-152.00003
3321,GP15_02_33,M00016,5.30567722609804e-05,-4.99972,-152.00247
3322,GP15_02_35,M00016,1.25962831923415e-05,-10.49975,-151.99948
3323,GP15_02_37,M00016,2.10808436731277e-05,-14.9986,-151.99808
3324,GP15_02_39,M00016,6.780432667424866e-05,-19.99443,-152.09907
3325,GP17-OCE_02_1,M00016,0.00034726071074094386,-19.9999,-152.0003
3326,GP17-OCE_02_3,M00016,0.00034542630175829036,-24.9996,-151.25
3327,GP17-OCE_02_6,M00016,0.0005031767049529355,-32.5,-150.0012
3328,GP17-OCE_02_8,M00016,0.00033040452749356886,-37.5001,-149.2803
3329,GP17-OCE_02_10,M00016,0.0005217578212805548,-42.5003,-148.4706
3330,GP17-OCE_02_12,M00016,0.00033098906148056794,-47.5,-147.5199
3331,GP17-OCE_02_14,M00016,0.00033923231612317567,-52.312,-146.4033
3332,GP17-OCE_02_16,M00016,0.00019940155999882423,-54.9995,-145.6559
3333,GP17-OCE_02_18,M00016,0.0003292058851332485,-56.1052,-145.3377
3334,GP17-OCE_02_20,M00016,0.0004016514505783064,-57.6014,-144.8581
3335,GP17-OCE_02_22,M00016,0.0001723913187482677,-59.9971,-143.9992
3336,GP17-OCE_02_25,M00016,0.00016309498569407974,-66.9998,-134.9994
3337,GP17-OCE_02_27,M00016,0.00022482027941875206,-67.0003,-115.0079
3338,GP17-OCE_02_29,M00016,0.0001250178843572928,-66.9988,-100.001
3339,GP17-OCE_02_32,M00016,0.000185175459234946,-59.9984,-82.4956
3340,GP17-OCE_02_33,M00016,0.00013143587384636176,-57.0001,-78.9996
3341,GP17-OCE_02_35,M00016,0.0001679664303686588,-54.3512,-76.5493
3342,GP17-OCE_02_37,M00016,0.00018209620085089784,-53.4991,-75.751
3343,GP17-OCE_02_38,M00016,0.00012938281814475587,-52.7019,-75.0972
3344,GP15_02_1,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.00018261747723485164,56.05909,-156.96154
3345,GP15_02_3,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.0002419473296761201,55.08013,-155.72003
3346,GP15_02_4,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.0001686826459941431,55.07994,-155.72033
3347,GP15_02_5,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.0003458848058263593,53.68004,-153.79988
3348,GP15_02_6,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.0001138019506645514,52.00014,-151.99978
3349,GP15_02_8,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.00020102749017976,47.00009,-151.99986
3350,GP15_02_9,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.0001498820873345054,44.50019,-151.99984
3351,GP15_02_10,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.00018829382538767715,41.99998,-151.99985
3352,GP15_02_12,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.00022814901744750912,37.00007,-152.00017
3353,GP15_02_14,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.00026978733207168,32.00006,-151.99991
3354,GP15_02_15,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.00038514132654010374,29.5003,-152.0005
3355,GP15_02_16,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.0004036827078760206,26.99984,-152.00004
3356,GP15_02_18,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.0004989986647312707,22.00015,-152.00005
3357,GP15_02_18-3,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.0005503727346719442,19.68113,-154.51301
3358,GP15_02_19,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.0005328417774465988,17.49998,-152.00007
3359,GP15_02_21,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.0006853609174691372,11.00013,-152.00001
3360,GP15_02_23,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.0007305215658538575,7.52686,-152.01638
3361,GP15_02_25,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.0005399563747852913,5.01547,-152.0233
3362,GP15_02_27,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.00019716467665772386,2.49982,-152.01363
3363,GP15_02_29,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",9.651064152992193e-05,0.0022,-152.01378
3364,GP15_02_31,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.0002005616217847463,-2.50475,-152.00003
3365,GP15_02_33,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.00013226759659846693,-4.99972,-152.00247
3366,GP15_02_35,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.0001472623643946755,-10.49975,-151.99948
3367,GP15_02_37,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.00027689074168007935,-14.9986,-151.99808
3368,GP15_02_39,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.00037623769739872186,-19.99443,-152.09907
3369,GP17-OCE_02_1,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.0006862547991827038,-19.9999,-152.0003
3370,GP17-OCE_02_3,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.0006958005451698911,-24.9996,-151.25
3371,GP17-OCE_02_6,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.0002959527770172661,-32.5,-150.0012
3372,GP17-OCE_02_8,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.0002847861441976027,-37.5001,-149.2803
3373,GP17-OCE_02_10,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.000565464402642949,-42.5003,-148.4706
3374,GP17-OCE_02_12,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.0004897259696088049,-47.5,-147.5199
3375,GP17-OCE_02_14,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.000514438240339085,-52.312,-146.4033
3376,GP17-OCE_02_16,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.0004081639733675505,-54.9995,-145.6559
3377,GP17-OCE_02_18,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.0006626095497306516,-56.1052,-145.3377
3378,GP17-OCE_02_20,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.0006347510103193355,-57.6014,-144.8581
3379,GP17-OCE_02_22,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.0005985479175823307,-59.9971,-143.9992
3380,GP17-OCE_02_25,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.0008300037463765859,-66.9998,-134.9994
3381,GP17-OCE_02_27,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.0008794773427716171,-67.0003,-115.0079
3382,GP17-OCE_02_29,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.0005878519522513337,-66.9988,-100.001
3383,GP17-OCE_02_32,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.0007452643593596241,-59.9984,-82.4956
3384,GP17-OCE_02_33,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.0004912266090557798,-57.0001,-78.9996
3385,GP17-OCE_02_35,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.0004896830875967429,-54.3512,-76.5493
3386,GP17-OCE_02_37,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.0004287333297482585,-53.4991,-75.751
3387,GP17-OCE_02_38,"M00016,M00017,M00018,M00033,M00525,M00526,M00527",0.000251129321404603,-52.7019,-75.0972
3388,GP15_02_1,"M00016,M00017,M00018,M00157,M00526,M00527",0.0001166802838638245,56.05909,-156.96154
3389,GP15_02_3,"M00016,M00017,M00018,M00157,M00526,M00527",8.24179613389151e-05,55.08013,-155.72003
3390,GP15_02_4,"M00016,M00017,M00018,M00157,M00526,M00527",0.0002253486500680757,55.07994,-155.72033
3391,GP15_02_5,"M00016,M00017,M00018,M00157,M00526,M00527",2.2957194270284698e-05,53.68004,-153.79988
3392,GP15_02_6,"M00016,M00017,M00018,M00157,M00526,M00527",1.55416501353591e-05,52.00014,-151.99978
3393,GP15_02_8,"M00016,M00017,M00018,M00157,M00526,M00527",5.66342459632602e-05,47.00009,-151.99986
3394,GP15_02_9,"M00016,M00017,M00018,M00157,M00526,M00527",1.98951631488986e-05,44.50019,-151.99984
3395,GP15_02_10,"M00016,M00017,M00018,M00157,M00526,M00527",3.77712392577846e-05,41.99998,-151.99985
3396,GP15_02_12,"M00016,M00017,M00018,M00157,M00526,M00527",1.88766531959512e-05,37.00007,-152.00017
3397,GP15_02_14,"M00016,M00017,M00018,M00157,M00526,M00527",1.67648365527186e-05,32.00006,-151.99991
3398,GP15_02_15,"M00016,M00017,M00018,M00157,M00526,M00527",1.99422409461529e-05,29.5003,-152.0005
3399,GP15_02_16,"M00016,M00017,M00018,M00157,M00526,M00527",1.74809185533773e-05,26.99984,-152.00004
3400,GP15_02_18,"M00016,M00017,M00018,M00157,M00526,M00527",1.199182210928e-05,22.00015,-152.00005
3401,GP15_02_18-3,"M00016,M00017,M00018,M00157,M00526,M00527",6.9454627746278e-05,19.68113,-154.51301
3402,GP15_02_19,"M00016,M00017,M00018,M00157,M00526,M00527",0.000138073854490592,17.49998,-152.00007
3403,GP15_02_21,"M00016,M00017,M00018,M00157,M00526,M00527",0.000169391147970719,11.00013,-152.00001
3404,GP15_02_23,"M00016,M00017,M00018,M00157,M00526,M00527",0.00011991384284083295,7.52686,-152.01638
3405,GP15_02_25,"M00016,M00017,M00018,M00157,M00526,M00527",9.2408173178771e-05,5.01547,-152.0233
3406,GP15_02_27,"M00016,M00017,M00018,M00157,M00526,M00527",2.17559843023571e-05,2.49982,-152.01363
3407,GP15_02_29,"M00016,M00017,M00018,M00157,M00526,M00527",5.99573520195145e-05,0.0022,-152.01378
3408,GP15_02_31,"M00016,M00017,M00018,M00157,M00526,M00527",1.1447564050387e-05,-2.50475,-152.00003
3409,GP15_02_33,"M00016,M00017,M00018,M00157,M00526,M00527",1.77752138721406e-05,-4.99972,-152.00247
3410,GP15_02_35,"M00016,M00017,M00018,M00157,M00526,M00527",5.36841593197411e-05,-10.49975,-151.99948
3411,GP15_02_37,"M00016,M00017,M00018,M00157,M00526,M00527",5.9896365356982e-05,-14.9986,-151.99808
3412,GP15_02_39,"M00016,M00017,M00018,M00157,M00526,M00527",7.27751017385029e-05,-19.99443,-152.09907
3413,GP17-OCE_02_1,"M00016,M00017,M00018,M00157,M00526,M00527",2.40292731889331e-05,-19.9999,-152.0003
3414,GP17-OCE_02_3,"M00016,M00017,M00018,M00157,M00526,M00527",0.0,-24.9996,-151.25
3415,GP17-OCE_02_6,"M00016,M00017,M00018,M00157,M00526,M00527",0.0001573922253161742,-32.5,-150.0012
3416,GP17-OCE_02_8,"M00016,M00017,M00018,M00157,M00526,M00527",0.00016882193589674334,-37.5001,-149.2803
3417,GP17-OCE_02_10,"M00016,M00017,M00018,M00157,M00526,M00527",0.0004815341693144027,-42.5003,-148.4706
3418,GP17-OCE_02_12,"M00016,M00017,M00018,M00157,M00526,M00527",0.0004994541990846272,-47.5,-147.5199
3419,GP17-OCE_02_14,"M00016,M00017,M00018,M00157,M00526,M00527",0.0001845398346631222,-52.312,-146.4033
3420,GP17-OCE_02_16,"M00016,M00017,M00018,M00157,M00526,M00527",0.0001915142208300554,-54.9995,-145.6559
3421,GP17-OCE_02_18,"M00016,M00017,M00018,M00157,M00526,M00527",0.0002148132533815697,-56.1052,-145.3377
3422,GP17-OCE_02_20,"M00016,M00017,M00018,M00157,M00526,M00527",0.0001609796069665987,-57.6014,-144.8581
3423,GP17-OCE_02_22,"M00016,M00017,M00018,M00157,M00526,M00527",0.0004008929610320786,-59.9971,-143.9992
3424,GP17-OCE_02_25,"M00016,M00017,M00018,M00157,M00526,M00527",0.0003320186548748718,-66.9998,-134.9994
3425,GP17-OCE_02_27,"M00016,M00017,M00018,M00157,M00526,M00527",0.000571429210752859,-67.0003,-115.0079
3426,GP17-OCE_02_29,"M00016,M00017,M00018,M00157,M00526,M00527",0.00032490949210344747,-66.9988,-100.001
3427,GP17-OCE_02_32,"M00016,M00017,M00018,M00157,M00526,M00527",0.0005250101193860822,-59.9984,-82.4956
3428,GP17-OCE_02_33,"M00016,M00017,M00018,M00157,M00526,M00527",0.0006377396189163794,-57.0001,-78.9996
3429,GP17-OCE_02_35,"M00016,M00017,M00018,M00157,M00526,M00527",0.0004937144549784061,-54.3512,-76.5493
3430,GP17-OCE_02_37,"M00016,M00017,M00018,M00157,M00526,M00527",0.00045270845199640815,-53.4991,-75.751
3431,GP17-OCE_02_38,"M00016,M00017,M00018,M00157,M00526,M00527",0.0003875477908107302,-52.7019,-75.0972
3432,GP15_02_1,"M00016,M00017,M00018,M00526,M00527",4.848912863159442e-05,56.05909,-156.96154
3433,GP15_02_3,"M00016,M00017,M00018,M00526,M00527",6.272542919095683e-05,55.08013,-155.72003
3434,GP15_02_4,"M00016,M00017,M00018,M00526,M00527",0.00013381814836207597,55.07994,-155.72033
3435,GP15_02_5,"M00016,M00017,M00018,M00526,M00527",0.00014795191185287913,53.68004,-153.79988
3436,GP15_02_6,"M00016,M00017,M00018,M00526,M00527",1.78536311472307e-05,52.00014,-151.99978
3437,GP15_02_8,"M00016,M00017,M00018,M00526,M00527",5.34652783850911e-05,47.00009,-151.99986
3438,GP15_02_9,"M00016,M00017,M00018,M00526,M00527",0.0,44.50019,-151.99984
3439,GP15_02_10,"M00016,M00017,M00018,M00526,M00527",0.0,41.99998,-151.99985
3440,GP15_02_12,"M00016,M00017,M00018,M00526,M00527",0.0,37.00007,-152.00017
3441,GP15_02_14,"M00016,M00017,M00018,M00526,M00527",0.0,32.00006,-151.99991
3442,GP15_02_15,"M00016,M00017,M00018,M00526,M00527",0.0,29.5003,-152.0005
3443,GP15_02_16,"M00016,M00017,M00018,M00526,M00527",2.11788051704379e-05,26.99984,-152.00004
3444,GP15_02_18,"M00016,M00017,M00018,M00526,M00527",0.0,22.00015,-152.00005
3445,GP15_02_18-3,"M00016,M00017,M00018,M00526,M00527",0.0,19.68113,-154.51301
3446,GP15_02_19,"M00016,M00017,M00018,M00526,M00527",0.0,17.49998,-152.00007
3447,GP15_02_21,"M00016,M00017,M00018,M00526,M00527",0.0,11.00013,-152.00001
3448,GP15_02_23,"M00016,M00017,M00018,M00526,M00527",3.16137479711054e-06,7.52686,-152.01638
3449,GP15_02_25,"M00016,M00017,M00018,M00526,M00527",0.0,5.01547,-152.0233
3450,GP15_02_27,"M00016,M00017,M00018,M00526,M00527",2.00824470483296e-05,2.49982,-152.01363
3451,GP15_02_29,"M00016,M00017,M00018,M00526,M00527",1.07406622132986e-05,0.0022,-152.01378
3452,GP15_02_31,"M00016,M00017,M00018,M00526,M00527",2.606206372285421e-05,-2.50475,-152.00003
3453,GP15_02_33,"M00016,M00017,M00018,M00526,M00527",6.46060658045111e-05,-4.99972,-152.00247
3454,GP15_02_35,"M00016,M00017,M00018,M00526,M00527",0.00011456490772924372,-10.49975,-151.99948
